fid	gid	dups	age
OG_17829	EA57777	2	Myxines
OG_17835	EA36830	1	Parata
OG_17837	EA78726	1	Parata
OG_1783	EA35925	3	Cyclostomata
OG_1783	EA10254	3	Cyclostomata
OG_1783	EA10707	3	Cyclostomata
OG_17840	EA04158	1	Parata
OG_17842	EA61116	4	Vertebrata
OG_17842	EA62811	4	Vertebrata
OG_17842	EA73800	4	Vertebrata
OG_17842	EA72838	4	Vertebrata
OG_17843	EA09214	2	Vertebrata
OG_17843	EA20623	2	Vertebrata
OG_17845	EA60521	3	Myxines
OG_17845	EA59161	3	Myxines
OG_17845	EA64972	3	Myxines
OG_17849	EA26038	1	Parata
OG_1784	EA18829	1	Parata
OG_17850	EA28361	1	Parata
OG_17855	EA49601	2	Cyclostomata
OG_17855	EA24425	2	Cyclostomata
OG_1785	EA67337	1	Parata
OG_17863	EA17146	2	Vertebrata
OG_17863	EA71497	2	Vertebrata
OG_17865	EA44090	1	Parata
OG_17866	EA53406	4	Vertebrata
OG_17866	EA66393	4	Vertebrata
OG_17866	EA63975	4	Vertebrata
OG_17866	EA43742	4	Vertebrata
OG_17868	EA23179	1	Parata
OG_1786	EA64462	1	Parata
OG_17871	EA46146	1	Parata
OG_17872	EA64661	2	Vertebrata
OG_17872	EA20124	2	Vertebrata
OG_17875	EA16500	2	Cyclostomata
OG_17875	EA78767	2	Cyclostomata
OG_17876	EA19800	2	Vertebrata
OG_17876	EA11122	2	Vertebrata
OG_1787	EA77936	1	Parata
OG_17880	EA15941	1	Parata
OG_17881	EA80466	1	Parata
OG_17882	EA39217	2	Cyclostomata
OG_17882	EA57955	2	Cyclostomata
OG_17885	EA46834	1	Parata
OG_17886	EA06127	1	Parata
OG_17888	EA11202	1	Parata
OG_1788.2	EA11938	1	Parata
OG_17890	EA44226	1	Parata
OG_17891	EA28394	1	Parata
OG_17892	EA14392	1	Parata
OG_17894	EA04636	2	Myxines
OG_17894	EA14726	2	Myxines
OG_1789	EA78745	3	Cyclostomata
OG_1789	EA18305	3	Cyclostomata
OG_1789	EA18025	3	Cyclostomata
OG_17900	EA58520	1	Parata
OG_17903	EA50996	2	Vertebrata
OG_17903	EA85460	2	Vertebrata
OG_17912	EA70502	1	Parata
OG_17913	EA55129	2	Vertebrata
OG_17913	EA80680	2	Vertebrata
OG_17914	EA19281	3	Vertebrata
OG_17914	EA60018	3	Vertebrata
OG_17914	EA37095	3	Vertebrata
OG_17916	EA20670	1	Parata
OG_17918	EA53857	2	Vertebrata
OG_17918	EA11473	2	Vertebrata
OG_17921.2	EA75788	1	Parata
OG_17923	EA41667	3	Myxines
OG_17923	EA39676	3	Myxines
OG_17923	EA44607	3	Myxines
OG_17925	EA82589	2	Myxines
OG_17925	EA80332	2	Myxines
OG_17927	EA71363	1	Parata
OG_17929	EA14135	2	Cyclostomata
OG_17929	EA13799	2	Cyclostomata
OG_1792	EA79994	1	Parata
OG_17930	EA30884	1	Parata
OG_17933	EA84368	1	Parata
OG_17936	EA70498	1	Parata
OG_17941	EA49894	1	Parata
OG_17943	EA10002	2	Parata
OG_17943	EA09101	2	Parata
OG_17945	EA02194	1	Parata
OG_17946	EA80956	1	Parata
OG_17948	EA45367	2	Vertebrata
OG_17948	EA05896	2	Vertebrata
OG_17949	EA67437	3	Myxines
OG_17949	EA65970	3	Myxines
OG_17949	EA67868	3	Myxines
OG_17950	EA72066	1	Parata
OG_17951	EA28850	1	Parata
OG_17953	EA47318	1	Parata
OG_17955	EA30841	1	Parata
OG_17958	EA27213	1	Parata
OG_1795	EA32026	1	Parata
OG_17964	EA54549	1	Parata
OG_17965	EA03877	1	Parata
OG_17966	EA03949	1	Parata
OG_17968	EA19042	1	Parata
OG_17970	EA25585	1	Parata
OG_17972	EA32172	1	Parata
OG_17973	EA56717	1	Parata
OG_17975	EA65165	1	Parata
OG_1797	EA29377	1	Parata
OG_17983	EA20076	1	Parata
OG_17989	EA55300	1	Parata
OG_17990	EA37187	1	Parata
OG_17993	EA72825	2	Cyclostomata
OG_17993	EA00039	2	Cyclostomata
OG_1799	EA54830	1	Parata
OG_17	EA48107	1	Parata
OG_18001	EA81699	1	Parata
OG_18006	EA25872	1	Parata
OG_18009	EA65108	1	Parata
OG_18011	EA53627	1	Parata
OG_18013	EA11356	1	Parata
OG_18015	EA70578	2	Cyclostomata
OG_18015	EA57094	2	Cyclostomata
OG_18016	EA06483	1	Parata
OG_18018	EA09843	3	Cyclostomata
OG_18018	EA21817	3	Cyclostomata
OG_18018	EA22963	3	Cyclostomata
OG_1801	EA19370	3	Vertebrata
OG_1801	EA38487	3	Vertebrata
OG_1801	EA25988	3	Vertebrata
OG_18023	EA78237	1	Parata
OG_18026	EA74437	1	Parata
OG_18028	EA59903	1	Parata
OG_1802	EA85592	1	Parata
OG_18035	EA34953	1	Parata
OG_18036	EA54535	1	Parata
OG_1803	EA40353	1	Parata
OG_18040	EA40522	1	Parata
OG_18041	EA41300	1	Parata
OG_18043	EA37158	1	Parata
OG_18044	EA53026	1	Parata
OG_18049	EA04554	1	Parata
OG_18050	EA44320	1	Parata
OG_18053	EA34284	1	Parata
OG_18057	EA84294	2	Cyclostomata
OG_18057	EA82533	2	Cyclostomata
OG_1805	EA20596	6	Vertebrata
OG_1805	EA50012	6	Vertebrata
OG_1805	EA84913	6	Vertebrata
OG_1805	EA46921	6	Vertebrata
OG_1805	EA49329	6	Vertebrata
OG_1805	EA58767	6	Vertebrata
OG_18063	EA16402	2	Vertebrata
OG_18063	EA57652	2	Vertebrata
OG_18064	EA04857	1	Parata
OG_18067	EA69912	3	Vertebrata
OG_18067	EA44581	3	Vertebrata
OG_18067	EA42361	3	Vertebrata
OG_18072	EA00315	2	Vertebrata
OG_18072	EA66136	2	Vertebrata
OG_18073	EA60948	1	Parata
OG_18077	EA11520	1	Parata
OG_18078	EA24566	2	Cyclostomata
OG_18078	EA63153	2	Cyclostomata
OG_1807	EA50904	1	Parata
OG_18080	EA40193	1	Parata
OG_18087	EA50649	1	Parata
OG_18093	EA47303	1	Parata
OG_18098	EA42054	1	Parata
OG_1809	EA35973	1	Parata
OG_180	EA62412	1	Parata
OG_18102	EA19476	1	Parata
OG_18107	EA01088	2	Parata
OG_18107	EA00285	2	Parata
OG_18113	EA73333	1	Parata
OG_18115	EA63901	1	Parata
OG_1811	EA71569	2	Parata
OG_1811	EA71991	2	Parata
OG_18122	EA10476	1	Parata
OG_18124	EA83639	3	Vertebrata
OG_18124	EA03373	3	Vertebrata
OG_18124	EA04806	3	Vertebrata
OG_18125	EA42552	1	Parata
OG_18126	EA18988	1	Parata
OG_18128	EA64696	1	Parata
OG_18129	EA69359	1	Parata
OG_18130	EA66652	3	Cyclostomata
OG_18130	EA49460	3	Cyclostomata
OG_18130	EA16228	3	Cyclostomata
OG_18140	EA66692	1	Parata
OG_18142	EA85081	1	Parata
OG_18144	EA73463	1	Parata
OG_18145	EA62973	1	Parata
OG_18146	EA74625	1	Parata
OG_18148	EA71122	1	Parata
OG_18149	EA05482	1	Parata
OG_1814	EA41273	1	Parata
OG_18150	EA28244	1	Parata
OG_18152	EA46830	2	Cyclostomata
OG_18152	EA21317	2	Cyclostomata
OG_18154	EA38837	1	Parata
OG_1815	EA05948	1	Parata
OG_18164	EA25204	1	Parata
OG_18166	EA74163	2	Myxines
OG_18166	EA39495	2	Myxines
OG_18168	EA85201	1	Parata
OG_18169	EA20133	1	Parata
OG_1816	EA59155	1	Parata
OG_18170	EA80910	1	Parata
OG_18175	EA48620	1	Parata
OG_18177	EA39175	1	Parata
OG_18178.1	EA53315	2	Myxines
OG_18178.1	EA54300	2	Myxines
OG_18180	EA12864	1	Parata
OG_18181	EA12886	3	Myxines
OG_18181	EA12980	3	Myxines
OG_18181	EA09650	3	Myxines
OG_18182	EA81280	1	Parata
OG_18184	EA33061	1	Parata
OG_18185	EA32375	1	Parata
OG_18186	EA07693	1	Parata
OG_18188	EA52655	2	Myxines
OG_18188	EA07731	2	Myxines
OG_1818	EA14075	1	Parata
OG_18191	EA38825	1	Parata
OG_18192	EA76403	1	Parata
OG_18197	EA39312	2	Cyclostomata
OG_18197	EA06667	2	Cyclostomata
OG_1819	EA57009	1	Parata
OG_18202	EA39658	1	Parata
OG_18203	EA48386	1	Parata
OG_18205	EA05712	1	Parata
OG_18207	EA36171	1	Parata
OG_18208	EA62322	2	Parata
OG_18208	EA57786	2	Parata
OG_18209	EA79783	1	Parata
OG_18213	EA63403	1	Parata
OG_18216	EA51070	1	Parata
OG_1821	EA57462	1	Parata
OG_18220	EA06798	1	Parata
OG_18221	EA18911	2	Parata
OG_18221	EA20800	2	Parata
OG_18222	EA79126	1	Parata
OG_18226	EA64368	3	Vertebrata
OG_18226	EA26115	3	Vertebrata
OG_18226	EA25182	3	Vertebrata
OG_18228	EA31431	1	Parata
OG_1822	EA16680	1	Parata
OG_18231	EA10656	1	Parata
OG_18237	EA29783	1	Parata
OG_1823	EA21723	2	Parata
OG_1823	EA22362	2	Parata
OG_18240	EA57299	2	Myxines
OG_18240	EA60550	2	Myxines
OG_18244	EA58277	1	Parata
OG_18245	EA39629	3	Parata
OG_18245	EA36011	3	Parata
OG_18245	EA36511	3	Parata
OG_18246	EA64388	3	Cyclostomata
OG_18246	EA82472	3	Cyclostomata
OG_18246	EA81819	3	Cyclostomata
OG_18249	EA01756	1	Parata
OG_18250	EA16442	1	Parata
OG_18251	EA50066	1	Parata
OG_18256	EA66968	1	Parata
OG_18257	EA09724	1	Parata
OG_18258	EA06482	2	Vertebrata
OG_18258	EA42267	2	Vertebrata
OG_18260	EA60438	1	Parata
OG_18262	EA04772	1	Parata
OG_18263	EA12627	1	Parata
OG_18264	EA42897	2	Parata
OG_18264	EA46557	2	Parata
OG_18268	EA84223	1	Parata
OG_1826	EA04605	1	Parata
OG_18275	EA77164	2	Cyclostomata
OG_18275	EA38882	2	Cyclostomata
OG_18277	EA85002	1	Parata
OG_1827	EA77402	1	Parata
OG_18280	EA32215	1	Parata
OG_18281	EA33424	1	Parata
OG_18282	EA10504	1	Parata
OG_18283	EA29811	1	Parata
OG_18284	EA70435	2	Parata
OG_18284	EA69215	2	Parata
OG_18286	EA11155	3	Myxines
OG_18286	EA13002	3	Myxines
OG_18286	EA13017	3	Myxines
OG_18288	EA53383	1	Parata
OG_1828	EA83129	6	Deuterostomia
OG_1828	EA77749	6	Deuterostomia
OG_1828	EA82959	6	Deuterostomia
OG_1828	EA54239	6	Deuterostomia
OG_1828	EA75061	6	Deuterostomia
OG_1828	EA12775	6	Deuterostomia
OG_18291	EA36028	1	Parata
OG_18295	EA48265	1	Parata
OG_18297	EA07820	1	Parata
OG_1829	EA64685	1	Parata
OG_182	EA48950	2	Myxines
OG_182	EA49445	2	Myxines
OG_18300	EA84028	3	Vertebrata
OG_18300	EA50528	3	Vertebrata
OG_18300	EA83477	3	Vertebrata
OG_18301	EA83776	2	Vertebrata
OG_18301	EA13955	2	Vertebrata
OG_18305	EA64466	1	Parata
OG_18308	EA18331	3	Parata
OG_18308	EA20223	3	Parata
OG_18308	EA21129	3	Parata
OG_1830	EA11659	1	Parata
OG_18313	EA37971	1	Parata
OG_18314	EA38983	2	Myxines
OG_18314	EA38774	2	Myxines
OG_18317	EA13895	3	Vertebrata
OG_18317	EA51056	3	Vertebrata
OG_18317	EA50494	3	Vertebrata
OG_18318	EA57621	1	Parata
OG_1831	EA36985	1	Parata
OG_18322	EA15512	1	Parata
OG_18324	EA75805	1	Parata
OG_18326	EA13838	1	Parata
OG_18327	EA43679	1	Parata
OG_18329	EA70666	2	Parata
OG_18329	EA70705	2	Parata
OG_1832.1	EA36970	1	Parata
OG_1832.2	EA36441	1	Parata
OG_1832.3	EA36441	1	Parata
OG_1832.6	EA36970	1	Parata
OG_1832.7	EA36441	1	Parata
OG_18333	EA03507	1	Parata
OG_18335	EA06886	1	Parata
OG_18339	EA20872	1	Parata
OG_18340	EA61308	1	Parata
OG_18341	EA48295	1	Parata
OG_18343	EA54534	2	Chordata
OG_18343	EA54366	2	Chordata
OG_18344	EA70791	1	Parata
OG_18346	EA37478	1	Parata
OG_18349	EA36359	1	Parata
OG_1834	EA40474	1	Parata
OG_18350	EA64112	1	Parata
OG_18351	EA43190	1	Parata
OG_18352	EA78872	1	Parata
OG_18358	EA79779	1	Parata
OG_1835	EA45069	2	Vertebrata
OG_1835	EA67584	2	Vertebrata
OG_18360	EA37593	1	Parata
OG_18361	EA36135	1	Parata
OG_18362	EA53703	2	Cyclostomata
OG_18362	EA48692	2	Cyclostomata
OG_18364	EA80727	1	Parata
OG_18365	EA74216	2	Vertebrata
OG_18365	EA58105	2	Vertebrata
OG_1836	EA65938	1	Parata
OG_18378	EA48793	1	Parata
OG_1837	EA75929	1	Parata
OG_18380	EA52496	1	Parata
OG_18387	EA20972	1	Parata
OG_18390	EA40031	1	Parata
OG_18393	EA76323	1	Parata
OG_18395	EA48303	1	Parata
OG_18397	EA30242	1	Parata
OG_1839	EA64654	1	Parata
OG_183	EA48241	1	Parata
OG_18402	EA42813	1	Parata
OG_18403	EA73658	2	Cyclostomata
OG_18403	EA04041	2	Cyclostomata
OG_18405	EA82400	1	Parata
OG_1840	EA70694	1	Parata
OG_18411	EA29456	1	Parata
OG_18412	EA23719	2	Myxines
OG_18412	EA16992	2	Myxines
OG_18413	EA69239	1	Parata
OG_1841	EA67373	1	Parata
OG_18421.1	EA06872	1	Parata
OG_18421.2	EA52506	1	Parata
OG_18422	EA46134	2	Cyclostomata
OG_18422	EA80905	2	Cyclostomata
OG_18424	EA41305	1	Parata
OG_18426	EA18082	1	Parata
OG_18428	EA66853	1	Parata
OG_1842	EA11548	4	Myxines
OG_1842	EA12523	4	Myxines
OG_1842	EA09647	4	Myxines
OG_1842	EA51533	4	Myxines
OG_18435	EA11383	1	Parata
OG_18439	EA17454	2	Vertebrata
OG_18439	EA80798	2	Vertebrata
OG_1843	EA20142	1	Parata
OG_18444	EA81188	1	Parata
OG_18445	EA80869	1	Parata
OG_18448	EA34025	1	Parata
OG_18449	EA64509	1	Parata
OG_1844	EA47735	1	Parata
OG_18450	EA26746	2	Parata
OG_18450	EA29276	2	Parata
OG_18451	EA33108	1	Parata
OG_18452	EA12730	1	Parata
OG_18454	EA34853	1	Parata
OG_18456	EA50732	1	Parata
OG_18457	EA65752	1	Parata
OG_18459	EA62361	2	Vertebrata
OG_18459	EA21348	2	Vertebrata
OG_1845	EA80402	1	Parata
OG_18461	EA18767	1	Parata
OG_18465	EA71251	1	Parata
OG_18467	EA10379	4	Cyclostomata
OG_18467	EA73785	4	Cyclostomata
OG_18467	EA23767	4	Cyclostomata
OG_18467	EA23193	4	Cyclostomata
OG_18468	EA35034	1	Parata
OG_18469	EA38737	1	Parata
OG_1846	EA72826	6	Vertebrata
OG_1846	EA10861	6	Vertebrata
OG_1846	EA23118	6	Vertebrata
OG_1846	EA12051	6	Vertebrata
OG_1846	EA11070	6	Vertebrata
OG_1846	EA76206	6	Vertebrata
OG_18470	EA54352	1	Parata
OG_18477	EA79604	1	Parata
OG_18479	EA34543	1	Parata
OG_1847	EA37787	1	Parata
OG_18480	EA07786	1	Parata
OG_18481	EA74272	2	Vertebrata
OG_18481	EA22397	2	Vertebrata
OG_18483	EA81576	2	Parata
OG_18483	EA80591	2	Parata
OG_18488	EA03218	1	Parata
OG_1848	EA51313	1	Parata
OG_18491	EA03834	1	Parata
OG_18493	EA54632	1	Parata
OG_18494	EA18397	2	Vertebrata
OG_18494	EA64190	2	Vertebrata
OG_18495	EA33960	1	Parata
OG_18496	EA72678	2	Vertebrata
OG_18496	EA40311	2	Vertebrata
OG_18498	EA69229	1	Parata
OG_18499	EA83393	1	Parata
OG_1849	EA82228	2	Cyclostomata
OG_1849	EA50532	2	Cyclostomata
OG_18501	EA67512	3	Myxines
OG_18501	EA67762	3	Myxines
OG_18501	EA64977	3	Myxines
OG_18504	EA72138	1	Parata
OG_18505	EA16380	2	Vertebrata
OG_18505	EA70722	2	Vertebrata
OG_18506	EA00571	2	Myxines
OG_18506	EA04073	2	Myxines
OG_1850	EA10303	1	Parata
OG_18510	EA50137	1	Parata
OG_18511	EA34047	1	Parata
OG_18512	EA32984	1	Parata
OG_18515	EA73262	1	Parata
OG_18516	EA72440	1	Parata
OG_1851.2	EA41274	5	Myxines
OG_1851.2	EA46359	5	Myxines
OG_1851.2	EA82902	5	Myxines
OG_1851.2	EA85747	5	Myxines
OG_1851.2	EA83880	5	Myxines
OG_18522	EA17845	1	Parata
OG_18525	EA61826	1	Parata
OG_18526	EA44153	1	Parata
OG_18529	EA03326	1	Parata
OG_1852	EA15703	1	Parata
OG_18531	EA61238	1	Parata
OG_18533	EA57700	1	Parata
OG_18535	EA66594	1	Parata
OG_1853	EA77113	2	Parata
OG_1853	EA77041	2	Parata
OG_18540	EA62969	2	Vertebrata
OG_18540	EA16610	2	Vertebrata
OG_18541	EA22084	1	Parata
OG_18542	EA39953	1	Parata
OG_18543	EA15322	1	Parata
OG_18544	EA49071	2	Cyclostomata
OG_18544	EA18489	2	Cyclostomata
OG_18548	EA33750	2	Myxines
OG_18548	EA13822	2	Myxines
OG_1854	EA20991	1	Parata
OG_18551	EA58209	4	Vertebrata
OG_18551	EA09064	4	Vertebrata
OG_18551	EA49367	4	Vertebrata
OG_18551	EA20514	4	Vertebrata
OG_18554	EA69221	1	Parata
OG_18557	EA73964	1	Parata
OG_18559	EA48672	1	Parata
OG_18560	EA59842	1	Parata
OG_18563	EA69050	1	Parata
OG_18566	EA70238	2	Vertebrata
OG_18566	EA05382	2	Vertebrata
OG_18568	EA30549	3	Parata
OG_18568	EA29186	3	Parata
OG_18568	EA51767	3	Parata
OG_18569	EA12093	1	Parata
OG_1856	EA33231	1	Parata
OG_18572	EA01316	1	Parata
OG_18573	EA18199	2	Vertebrata
OG_18573	EA22832	2	Vertebrata
OG_18576	EA82486	1	Parata
OG_18582	EA69536	1	Parata
OG_18584	EA50169	1	Parata
OG_18586	EA06592	1	Parata
OG_1858	EA34242	5	Myxines
OG_1858	EA31038	5	Myxines
OG_1858	EA35348	5	Myxines
OG_1858	EA33700	5	Myxines
OG_1858	EA31579	5	Myxines
OG_18590	EA82118	1	Parata
OG_18593	EA20462	1	Parata
OG_18594	EA33367	1	Parata
OG_18595	EA11145	2	Parata
OG_18595	EA12658	2	Parata
OG_18596	EA75711	1	Parata
OG_18598	EA69203	1	Parata
OG_185	EA55429	1	Parata
OG_18600	EA40810	1	Parata
OG_18601	EA75222	1	Parata
OG_18602	EA14762	1	Parata
OG_18603	EA54655	3	Parata
OG_18603	EA54376	3	Parata
OG_18603	EA55166	3	Parata
OG_18604	EA62773	3	Vertebrata
OG_18604	EA77885	3	Vertebrata
OG_18604	EA74190	3	Vertebrata
OG_18606	EA66950	2	Myxines
OG_18606	EA67024	2	Myxines
OG_18607	EA21022	3	Cyclostomata
OG_18607	EA63142	3	Cyclostomata
OG_18607	EA64896	3	Cyclostomata
OG_18608	EA02111	1	Parata
OG_18610	EA66350	1	Parata
OG_18613	EA57872	2	Parata
OG_18613	EA60481	2	Parata
OG_18614	EA01298	1	Parata
OG_18615	EA56880	1	Parata
OG_1861.1	EA34509	1	Parata
OG_18620	EA49600	2	Myxines
OG_18620	EA48863	2	Myxines
OG_18621	EA69651	1	Parata
OG_18623.1	EA20088	1	Parata
OG_18623.2	EA27997	4	Vertebrata
OG_18623.2	EA67496	4	Vertebrata
OG_18623.2	EA61629	4	Vertebrata
OG_18623.2	EA29870	4	Vertebrata
OG_18625	EA20573	1	Parata
OG_18626	EA22948	1	Parata
OG_18627	EA75977	2	Myxines
OG_18627	EA74338	2	Myxines
OG_18628	EA33791	1	Parata
OG_1862	EA11833	1	Parata
OG_18630	EA48659	1	Parata
OG_18633	EA32705	1	Parata
OG_18636	EA13687	1	Parata
OG_18638	EA35521	1	Parata
OG_1863	EA59217	1	Parata
OG_18643	EA32148	1	Parata
OG_18645	EA32835	1	Parata
OG_18649	EA39777	1	Parata
OG_18654	EA72943	1	Parata
OG_18656	EA22915	1	Parata
OG_1865	EA75170	2	Myxines
OG_1865	EA72977	2	Myxines
OG_18665	EA01404	3	Vertebrata
OG_18665	EA03243	3	Vertebrata
OG_18665	EA61644	3	Vertebrata
OG_18666	EA58033	1	Parata
OG_18668	EA68316	3	Myxines
OG_18668	EA64333	3	Myxines
OG_18668	EA66117	3	Myxines
OG_18669	EA73140	1	Parata
OG_1866	EA16095	1	Parata
OG_18670	EA42205	2	Cyclostomata
OG_18670	EA84339	2	Cyclostomata
OG_18671	EA50970	2	Myxines
OG_18671	EA80047	2	Myxines
OG_18673	EA65536	1	Parata
OG_18675	EA78352	1	Parata
OG_18676	EA57310	1	Parata
OG_18677	EA45844	1	Parata
OG_18678	EA18956	1	Parata
OG_18679	EA69473	1	Parata
OG_1867.1	EA00512	3	Myxines
OG_1867.1	EA02859	3	Myxines
OG_1867.1	EA03462	3	Myxines
OG_1867.2	EA80233	5	Chordata
OG_1867.2	EA80685	5	Chordata
OG_1867.2	EA81135	5	Chordata
OG_1867.2	EA80666	5	Chordata
OG_1867.2	EA81844	5	Chordata
OG_18682	EA66540	2	Myxines
OG_18682	EA15404	2	Myxines
OG_18687	EA32728	1	Parata
OG_18692	EA42439	1	Parata
OG_18693	EA20956	1	Parata
OG_18695	EA57373	1	Parata
OG_18698	EA60162	1	Parata
OG_18699	EA45659	1	Parata
OG_186	EA19267	2	Parata
OG_186	EA19413	2	Parata
OG_18701	EA67120	1	Parata
OG_18703	EA48429	1	Parata
OG_18713	EA30217	3	Myxines
OG_18713	EA79008	3	Myxines
OG_18713	EA75433	3	Myxines
OG_18714	EA71825	1	Parata
OG_18715	EA53088	1	Parata
OG_18720	EA74622	1	Parata
OG_18727	EA35901	1	Parata
OG_1872	EA74834	2	Parata
OG_1872	EA77546	2	Parata
OG_18730	EA45944	1	Parata
OG_18732	EA36462	1	Parata
OG_18734	EA18555	2	Parata
OG_18734	EA20351	2	Parata
OG_18735	EA43896	1	Parata
OG_18736	EA75486	1	Parata
OG_18738	EA47987	1	Parata
OG_18739	EA77688	1	Parata
OG_18740	EA11462	5	Vertebrata
OG_18740	EA78227	5	Vertebrata
OG_18740	EA74162	5	Vertebrata
OG_18740	EA72933	5	Vertebrata
OG_18740	EA22573	5	Vertebrata
OG_18741	EA14682	1	Parata
OG_18746	EA20593	4	Vertebrata
OG_18746	EA32186	4	Vertebrata
OG_18746	EA58699	4	Vertebrata
OG_18746	EA24660	4	Vertebrata
OG_18748	EA29787	1	Parata
OG_18753	EA15453	1	Parata
OG_18754	EA14525	1	Parata
OG_18756	EA09468	1	Parata
OG_18763	EA43192	1	Parata
OG_18768	EA66993	1	Parata
OG_18772	EA22534	1	Parata
OG_18773	EA83048	1	Parata
OG_18774	EA42027	3	Vertebrata
OG_18774	EA82635	3	Vertebrata
OG_18774	EA81931	3	Vertebrata
OG_18777	EA85447	1	Parata
OG_18778	EA39335	1	Parata
OG_18780	EA06665	1	Parata
OG_18781	EA33012	1	Parata
OG_18787	EA37505	1	Parata
OG_18793	EA67281	1	Parata
OG_18796	EA74661	3	Vertebrata
OG_18796	EA24802	3	Vertebrata
OG_18796	EA29915	3	Vertebrata
OG_18799	EA70193	2	Vertebrata
OG_18799	EA43854	2	Vertebrata
OG_1879	EA74017	1	Parata
OG_187	EA55873	2	Myxines
OG_187	EA05967	2	Myxines
OG_18800	EA77487	2	Parata
OG_18800	EA77738	2	Parata
OG_18806	EA46944	2	Cyclostomata
OG_18806	EA38546	2	Cyclostomata
OG_18809	EA83169	1	Parata
OG_18810	EA20783	1	Parata
OG_18815	EA62751	1	Parata
OG_18818	EA38800	2	Parata
OG_18818	EA39388	2	Parata
OG_18820	EA83010	2	Vertebrata
OG_18820	EA81261	2	Vertebrata
OG_18822	EA18753	1	Parata
OG_18825	EA27010	1	Parata
OG_18828	EA40221	1	Parata
OG_18829	EA64742	2	Vertebrata
OG_18829	EA48146	2	Vertebrata
OG_1882	EA06523	1	Parata
OG_18831	EA71566	1	Parata
OG_18838	EA16116	1	Parata
OG_18839	EA05566	1	Parata
OG_18847	EA11572	2	Parata
OG_18847	EA12047	2	Parata
OG_18849	EA70937	3	Vertebrata
OG_18849	EA43531	3	Vertebrata
OG_18849	EA43824	3	Vertebrata
OG_1884	EA13230	2	Vertebrata
OG_1884	EA00334	2	Vertebrata
OG_18852	EA75246	1	Parata
OG_18853	EA60209	1	Parata
OG_18855	EA01970	1	Parata
OG_18856	EA07714	1	Parata
OG_18858	EA61936	1	Parata
OG_18859	EA26808	1	Parata
OG_1885	EA38494	1	Parata
OG_18864	EA53316	1	Parata
OG_18866	EA56404	1	Parata
OG_18870	EA52693	1	Parata
OG_18874	EA80529	1	Parata
OG_18877	EA54394	1	Parata
OG_1887	EA74491	3	Myxines
OG_1887	EA73514	3	Myxines
OG_1887	EA75664	3	Myxines
OG_18881	EA04222	1	Parata
OG_18885	EA02053	1	Parata
OG_18886	EA21314	1	Parata
OG_18889	EA43847	2	Vertebrata
OG_18889	EA07254	2	Vertebrata
OG_1888	EA79781	1	Parata
OG_18890	EA78959	2	Parata
OG_18890	EA74677	2	Parata
OG_18891	EA76917	2	Vertebrata
OG_18891	EA32918	2	Vertebrata
OG_18892.1	EA15900	1	Parata
OG_18892.2	EA23112	1	Parata
OG_18895	EA12311	2	Cyclostomata
OG_18895	EA20153	2	Cyclostomata
OG_18898	EA11968	3	Vertebrata
OG_18898	EA00187	3	Vertebrata
OG_18898	EA16561	3	Vertebrata
OG_18899	EA39430	1	Parata
OG_1889.1	EA65267	1	Parata
OG_1889.2	EA74260	1	Parata
OG_1889.4	EA74260	1	Parata
OG_188	EA04894	1	Parata
OG_18900	EA18389	1	Parata
OG_18902	EA35086	1	Parata
OG_18908	EA23975	1	Parata
OG_18909	EA74666	3	Parata
OG_18909	EA77746	3	Parata
OG_18909	EA79077	3	Parata
OG_1890	EA70784	1	Parata
OG_18910	EA29361	1	Parata
OG_18913	EA19543	1	Parata
OG_18915	EA61145	1	Parata
OG_18916	EA85000	1	Parata
OG_18917	EA70536	1	Parata
OG_18919	EA37868	1	Parata
OG_18921	EA57884	2	Cyclostomata
OG_18921	EA18139	2	Cyclostomata
OG_18922	EA59491	4	Vertebrata
OG_18922	EA57022	4	Vertebrata
OG_18922	EA69945	4	Vertebrata
OG_18922	EA14346	4	Vertebrata
OG_18926	EA07752	1	Parata
OG_18929	EA15687	1	Parata
OG_1892	EA53103	1	Parata
OG_18932	EA10327	2	Cyclostomata
OG_18932	EA09795	2	Cyclostomata
OG_18933	EA00631	1	Parata
OG_18935	EA66564	3	Parata
OG_18935	EA67361	3	Parata
OG_18935	EA65090	3	Parata
OG_18937	EA83949	2	Cyclostomata
OG_18937	EA72958	2	Cyclostomata
OG_18938	EA63014	1	Parata
OG_18939	EA73449	2	Cyclostomata
OG_18939	EA62390	2	Cyclostomata
OG_1893	EA55576	1	Parata
OG_18940	EA72388	1	Parata
OG_18942	EA11962	1	Parata
OG_18943	EA41078	1	Parata
OG_18948	EA69525	1	Parata
OG_18950	EA71913	1	Parata
OG_18956	EA35566	1	Parata
OG_18958	EA72421	1	Parata
OG_1895	EA83681	1	Parata
OG_18963	EA81103	1	Parata
OG_18967	EA78297	1	Parata
OG_1896	EA77924	1	Parata
OG_18972	EA43850	1	Parata
OG_18973.2	EA15398	1	Parata
OG_18975	EA39083	1	Parata
OG_18978	EA26259	2	Chordata
OG_18978	EA24549	2	Chordata
OG_18980	EA34334	1	Parata
OG_18982	EA74961	4	Vertebrata
OG_18982	EA73509	4	Vertebrata
OG_18982	EA75231	4	Vertebrata
OG_18982	EA77757	4	Vertebrata
OG_18987	EA53048	2	Vertebrata
OG_18987	EA64128	2	Vertebrata
