fid	gid	dups	age
OG_17972	g27247	2	Letjap
OG_17972	g12951	2	Letjap
OG_17973	g2199	1	Letjap
OG_17975	g11852	1	Letjap
OG_1797	g10881	1	Letjap
OG_17982	g508	1	Letjap
OG_17983	g21410	2	Letjap
OG_17983	g1800	2	Letjap
OG_17989	g3639	1	Letjap
OG_1798	g15842	1	Letjap
OG_17990	g10627	2	Leth
OG_17990	g21235	2	Leth
OG_17992	g10283	1	Letjap
OG_17993	g11471	2	Cyclostomata
OG_17993	g7215	2	Cyclostomata
OG_17994	g11471	1	Letjap
OG_1799	g12349	2	Letjap
OG_1799	g18470	2	Letjap
OG_17	g2780	1	Letjap
OG_18001	g16263	1	Letjap
OG_18004	g1649	1	Letjap
OG_18005	g29517	2	Letjap
OG_18005	g9083	2	Letjap
OG_18006	g11999	1	Letjap
OG_18007	g84	3	Hyperoartia
OG_18007	g6528	3	Hyperoartia
OG_18007	g2934	3	Hyperoartia
OG_18009	g16563	1	Letjap
OG_18013	g28879	2	Letjap
OG_18013	g8812	2	Letjap
OG_18015	g8757	2	Cyclostomata
OG_18015	g10351	2	Cyclostomata
OG_18018	g871	2	Cyclostomata
OG_18018	g7183	2	Cyclostomata
OG_1801	g6503	3	Vertebrata
OG_1801	g5576	3	Vertebrata
OG_1801	g4597	3	Vertebrata
OG_18023	g10996	1	Letjap
OG_18024	g5667	1	Letjap
OG_18025	g2643	1	Letjap
OG_18026	g5542	1	Letjap
OG_18028	g12099	1	Letjap
OG_1802	g22110	2	Letjap
OG_1802	g7421	2	Letjap
OG_18035	g772	1	Letjap
OG_1803	g4276	1	Letjap
OG_18040	g3493	1	Letjap
OG_18041	g3401	1	Letjap
OG_18043	g6251	1	Letjap
OG_18044	g16059	2	Letjap
OG_18044	g14620	2	Letjap
OG_18049	g13040	1	Letjap
OG_1804	g12106	1	Letjap
OG_18050	g13117	1	Letjap
OG_18053	g15243	1	Letjap
OG_18057	g17089	4	Cyclostomata
OG_18057	g30835	4	Cyclostomata
OG_18057	g7579	4	Cyclostomata
OG_18057	g31082	4	Cyclostomata
OG_1805	g7996	3	Vertebrata
OG_1805	g4543	3	Vertebrata
OG_1805	g5895	3	Vertebrata
OG_18063	g4032	2	Vertebrata
OG_18063	g13935	2	Vertebrata
OG_18064	g12746	1	Letjap
OG_18067	g1185	2	Vertebrata
OG_18067	g6376	2	Vertebrata
OG_18070	g15063	1	Letjap
OG_18073	g4684	1	Letjap
OG_18077	g9270	1	Letjap
OG_18078	g2980	2	Cyclostomata
OG_18078	g92	2	Cyclostomata
OG_1807	g20672	1	Letjap
OG_18083	g1735	3	Letjap
OG_18083	g1729	3	Letjap
OG_18083	g20855	3	Letjap
OG_18087	g10334	1	Letjap
OG_18093	g1964	1	Letjap
OG_18098	g15157	1	Letjap
OG_1809	g18877	1	Letjap
OG_180	g13457	1	Letjap
OG_18107	g17103	3	Letjap
OG_18107	g19289	3	Letjap
OG_18107	g17104	3	Letjap
OG_18113	g4940	1	Letjap
OG_18115	g52	1	Letjap
OG_1811	g8745	1	Letjap
OG_18122	g4850	1	Letjap
OG_18124	g22442	3	Vertebrata
OG_18124	g1312	3	Vertebrata
OG_18124	g5504	3	Vertebrata
OG_18125	g6597	2	Vertebrata
OG_18125	g15008	2	Vertebrata
OG_18126	g15868	1	Letjap
OG_18128	g19457	3	Leth
OG_18128	g31115	3	Leth
OG_18128	g29263	3	Leth
OG_18129	g24702	5	Hyperoartia
OG_18129	g31353	5	Hyperoartia
OG_18129	g33260	5	Hyperoartia
OG_18129	g1206	5	Hyperoartia
OG_18129	g33347	5	Hyperoartia
OG_18130	g1875	3	Cyclostomata
OG_18130	g12594	3	Cyclostomata
OG_18130	g15022	3	Cyclostomata
OG_18140	g5704	1	Letjap
OG_18141	g29671	3	Letjap
OG_18141	g33404	3	Letjap
OG_18141	g13952	3	Letjap
OG_18142	g7948	2	Letjap
OG_18142	g7949	2	Letjap
OG_18144	g15391	1	Letjap
OG_18145	g10359	1	Letjap
OG_18146	g12629	1	Letjap
OG_18148	g19034	1	Letjap
OG_18149	g4709	1	Letjap
OG_1814	g12267	1	Letjap
OG_18150	g724	1	Letjap
OG_18151	g2735	1	Letjap
OG_18152	g2735	4	Cyclostomata
OG_18152	g12711	4	Cyclostomata
OG_18152	g12360	4	Cyclostomata
OG_18152	g12710	4	Cyclostomata
OG_18154	g14766	1	Letjap
OG_18156	g9122	1	Letjap
OG_1815	g17626	2	Letjap
OG_1815	g28908	2	Letjap
OG_18162	g1428	1	Letjap
OG_18164	g13221	1	Letjap
OG_18166	g21077	2	Letjap
OG_18166	g19260	2	Letjap
OG_18168	g16223	1	Letjap
OG_18169	g3314	7	Vertebrata
OG_18169	g5590	7	Vertebrata
OG_18169	g22861	7	Vertebrata
OG_18169	g76	7	Vertebrata
OG_18169	g22496	7	Vertebrata
OG_18169	g23388	7	Vertebrata
OG_18169	g16679	7	Vertebrata
OG_1816	g11761	1	Letjap
OG_18170	g11964	1	Letjap
OG_18177	g20715	2	Letjap
OG_18177	g30747	2	Letjap
OG_18178.1	g13484	1	Letjap
OG_18180	g2213	3	Hyperoartia
OG_18180	g28303	3	Hyperoartia
OG_18180	g16638	3	Hyperoartia
OG_18181	g12852	1	Letjap
OG_18182	g12868	1	Letjap
OG_18184	g1651	1	Letjap
OG_18185	g2815	1	Letjap
OG_18186	g11144	3	Hyperoartia
OG_18186	g29870	3	Hyperoartia
OG_18186	g14729	3	Hyperoartia
OG_1818	g5222	1	Letjap
OG_18191	g29282	2	Letjap
OG_18191	g13576	2	Letjap
OG_18192	g16837	4	Letjap
OG_18192	g33971	4	Letjap
OG_18192	g22906	4	Letjap
OG_18192	g30299	4	Letjap
OG_18197	g9235	1	Letjap
OG_18202	g8169	1	Letjap
OG_18203	g6469	1	Letjap
OG_18205	g2440	1	Letjap
OG_18207	g9312	1	Letjap
OG_18208	g7396	1	Letjap
OG_18209	g8302	1	Letjap
OG_18213	g10540	3	Vertebrata
OG_18213	g31868	3	Vertebrata
OG_18213	g14268	3	Vertebrata
OG_18216	g14673	2	Letjap
OG_18216	g22810	2	Letjap
OG_1821	g11102	1	Letjap
OG_18220	g7101	5	Vertebrata
OG_18220	g18292	5	Vertebrata
OG_18220	g21602	5	Vertebrata
OG_18220	g32926	5	Vertebrata
OG_18220	g33325	5	Vertebrata
OG_18221	g1765	2	Letjap
OG_18221	g1767	2	Letjap
OG_18222	g4913	2	Vertebrata
OG_18222	g16294	2	Vertebrata
OG_18223	g16294	1	Letjap
OG_18226	g23496	4	Vertebrata
OG_18226	g5413	4	Vertebrata
OG_18226	g4580	4	Vertebrata
OG_18226	g699	4	Vertebrata
OG_18228	g2904	1	Letjap
OG_1822	g4402	1	Letjap
OG_18231	g12974	1	Letjap
OG_18237	g558	1	Letjap
OG_1823	g12191	1	Letjap
OG_18240	g10113	1	Letjap
OG_18244	g12321	1	Letjap
OG_18245	g6275	2	Letjap
OG_18245	g33901	2	Letjap
OG_18246	g12506	4	Cyclostomata
OG_18246	g12505	4	Cyclostomata
OG_18246	g13849	4	Cyclostomata
OG_18246	g13850	4	Cyclostomata
OG_18248	g2255	1	Letjap
OG_18249	g13107	1	Letjap
OG_18250	g14068	1	Letjap
OG_18252	g9616	1	Letjap
OG_18256	g11839	1	Letjap
OG_18257	g13939	1	Letjap
OG_18258	g2469	3	Vertebrata
OG_18258	g9483	3	Vertebrata
OG_18258	g24788	3	Vertebrata
OG_18259	g247	1	Letjap
OG_1825	g8442	11	Vertebrata
OG_1825	g12944	11	Vertebrata
OG_1825	g24902	11	Vertebrata
OG_1825	g8443	11	Vertebrata
OG_1825	g22212	11	Vertebrata
OG_1825	g14513	11	Vertebrata
OG_1825	g8444	11	Vertebrata
OG_1825	g8445	11	Vertebrata
OG_1825	g16486	11	Vertebrata
OG_1825	g22128	11	Vertebrata
OG_1825	g12945	11	Vertebrata
OG_18260	g23087	5	Letjap
OG_18260	g25979	5	Letjap
OG_18260	g13413	5	Letjap
OG_18260	g23535	5	Letjap
OG_18260	g23018	5	Letjap
OG_18262	g24673	1	Letjap
OG_18263	g19160	1	Letjap
OG_18264	g19002	1	Letjap
OG_18267	g17405	1	Letjap
OG_18268	g16995	1	Letjap
OG_1826	g10506	1	Letjap
OG_18270	g14455	1	Letjap
OG_18275	g18213	2	Cyclostomata
OG_18275	g28882	2	Cyclostomata
OG_18277	g7972	1	Letjap
OG_1827	g5574	1	Letjap
OG_18280	g6701	1	Letjap
OG_18281	g7312	3	Hyperoartia
OG_18281	g22017	3	Hyperoartia
OG_18281	g1095	3	Hyperoartia
OG_18282	g8552	1	Letjap
OG_18283	g3320	1	Letjap
OG_18284	g14397	1	Letjap
OG_18286	g8275	2	Hyperoartia
OG_18286	g4184	2	Hyperoartia
OG_1828	g21289	41	Chordata
OG_1828	g27228	41	Chordata
OG_1828	g6476	41	Chordata
OG_1828	g20319	41	Chordata
OG_1828	g30682	41	Chordata
OG_1828	g6882	41	Chordata
OG_1828	g11633	41	Chordata
OG_1828	g3873	41	Chordata
OG_1828	g18263	41	Chordata
OG_1828	g33585	41	Chordata
OG_1828	g20147	41	Chordata
OG_1828	g6883	41	Chordata
OG_1828	g6702	41	Chordata
OG_1828	g9625	41	Chordata
OG_1828	g20770	41	Chordata
OG_1828	g9626	41	Chordata
OG_1828	g16897	41	Chordata
OG_1828	g32918	41	Chordata
OG_1828	g32572	41	Chordata
OG_1828	g14022	41	Chordata
OG_1828	g25186	41	Chordata
OG_1828	g14016	41	Chordata
OG_1828	g17459	41	Chordata
OG_1828	g23482	41	Chordata
OG_1828	g17703	41	Chordata
OG_1828	g14019	41	Chordata
OG_1828	g14023	41	Chordata
OG_1828	g23951	41	Chordata
OG_1828	g18726	41	Chordata
OG_1828	g27807	41	Chordata
OG_1828	g28804	41	Chordata
OG_1828	g24009	41	Chordata
OG_1828	g19518	41	Chordata
OG_1828	g24166	41	Chordata
OG_1828	g16062	41	Chordata
OG_1828	g21703	41	Chordata
OG_1828	g23221	41	Chordata
OG_1828	g24733	41	Chordata
OG_1828	g19579	41	Chordata
OG_1828	g28102	41	Chordata
OG_1828	g28205	41	Chordata
OG_18291	g26372	1	Letjap
OG_18293	g23519	5	Leth
OG_18293	g16392	5	Leth
OG_18293	g23699	5	Leth
OG_18293	g20960	5	Leth
OG_18293	g20012	5	Leth
OG_18295	g23751	1	Letjap
OG_18297	g7293	1	Letjap
OG_18299	g11812	1	Letjap
OG_1829	g5673	1	Letjap
OG_182	g9744	1	Letjap
OG_18300	g23064	15	Vertebrata
OG_18300	g17702	15	Vertebrata
OG_18300	g23655	15	Vertebrata
OG_18300	g16391	15	Vertebrata
OG_18300	g17505	15	Vertebrata
OG_18300	g28832	15	Vertebrata
OG_18300	g33638	15	Vertebrata
OG_18300	g17506	15	Vertebrata
OG_18300	g23961	15	Vertebrata
OG_18300	g33421	15	Vertebrata
OG_18300	g32720	15	Vertebrata
OG_18300	g30303	15	Vertebrata
OG_18300	g30148	15	Vertebrata
OG_18300	g2516	15	Vertebrata
OG_18300	g22788	15	Vertebrata
OG_18301	g4800	1	Letjap
OG_18302	g15321	1	Letjap
OG_18305	g8489	1	Letjap
OG_18308	g8014	1	Letjap
OG_1830	g16322	4	Hyperoartia
OG_1830	g26383	4	Hyperoartia
OG_1830	g28678	4	Hyperoartia
OG_1830	g23529	4	Hyperoartia
OG_18313	g11622	1	Letjap
OG_18314	g10188	1	Letjap
OG_18317	g25976	3	Vertebrata
OG_18317	g4476	3	Vertebrata
OG_18317	g1946	3	Vertebrata
OG_18318	g17567	1	Letjap
OG_18322	g4154	1	Letjap
OG_18324	g10278	2	Vertebrata
OG_18324	g11480	2	Vertebrata
OG_18326	g10044	1	Letjap
OG_18327	g15156	1	Letjap
OG_18329	g6812	2	Hyperoartia
OG_18329	g6813	2	Hyperoartia
OG_1832.2	g10381	1	Letjap
OG_1832.3	g10381	1	Letjap
OG_1832.8	g10381	1	Letjap
OG_18335	g4698	1	Letjap
OG_18339	g28899	3	Vertebrata
OG_18339	g27396	3	Vertebrata
OG_18339	g4247	3	Vertebrata
OG_1833	g25340	1	Letjap
OG_18340	g11281	2	Letjap
OG_18340	g22372	2	Letjap
OG_18341	g2191	1	Letjap
OG_18343	g25254	2	Chordata
OG_18343	g3654	2	Chordata
OG_18344	g3174	1	Letjap
OG_18346	g14373	2	Letjap
OG_18346	g14372	2	Letjap
OG_18347	g1197	2	Hyperoartia
OG_18347	g5810	2	Hyperoartia
OG_18349	g19482	2	Letjap
OG_18349	g28624	2	Letjap
OG_1834	g14556	1	Letjap
OG_18351	g4275	1	Letjap
OG_18352	g26288	1	Letjap
OG_18358	g7559	1	Letjap
OG_1835	g6590	2	Cyclostomata
OG_1835	g11738	2	Cyclostomata
OG_18360	g18350	1	Letjap
OG_18361	g10661	1	Letjap
OG_18362	g7078	2	Cyclostomata
OG_18362	g2706	2	Cyclostomata
OG_18364	g28518	3	Vertebrata
OG_18364	g16211	3	Vertebrata
OG_18364	g7571	3	Vertebrata
OG_18365	g11017	3	Vertebrata
OG_18365	g11018	3	Vertebrata
OG_18365	g20341	3	Vertebrata
OG_18367	g10401	1	Letjap
OG_18378	g2689	1	Letjap
OG_1837	g9009	1	Letjap
OG_18380	g8604	1	Letjap
OG_18387	g1778	1	Letjap
OG_18389	g15931	1	Letjap
OG_18390	g3455	6	Cyclostomata
OG_18390	g6891	6	Cyclostomata
OG_18390	g6892	6	Cyclostomata
OG_18390	g22177	6	Cyclostomata
OG_18390	g27978	6	Cyclostomata
OG_18390	g17205	6	Cyclostomata
OG_18393	g5389	2	Hyperoartia
OG_18393	g3108	2	Hyperoartia
OG_18395	g7063	1	Letjap
OG_18397	g13990	1	Letjap
OG_1839	g28436	2	Letjap
OG_1839	g18887	2	Letjap
OG_183	g18546	1	Letjap
OG_18402	g28416	3	Letjap
OG_18402	g24877	3	Letjap
OG_18402	g4348	3	Letjap
OG_18403	g5342	2	Cyclostomata
OG_18403	g3053	2	Cyclostomata
OG_18405	g4797	1	Letjap
OG_18411	g9339	2	Letjap
OG_18411	g32686	2	Letjap
OG_18412	g4031	1	Letjap
OG_18413	g14287	2	Leth
OG_18413	g5043	2	Leth
OG_1841	g10598	1	Letjap
OG_18421.1	g5446	1	Letjap
OG_18421.2	g12967	1	Letjap
OG_18422	g9506	3	Cyclostomata
OG_18422	g7926	3	Cyclostomata
OG_18422	g7788	3	Cyclostomata
OG_18423	g14271	1	Letjap
OG_18424	g6596	1	Letjap
OG_18426	g15912	1	Letjap
OG_18428	g972	1	Letjap
OG_1842	g870	1	Letjap
OG_18435	g12328	1	Letjap
OG_18439	g13041	2	Vertebrata
OG_18439	g10280	2	Vertebrata
OG_1843	g17566	1	Letjap
OG_18444	g15449	1	Letjap
OG_18445	g15449	1	Letjap
OG_18447	g3491	1	Letjap
OG_18448	g25677	4	Letjap
OG_18448	g12300	4	Letjap
OG_18448	g23860	4	Letjap
OG_18448	g12299	4	Letjap
OG_18449	g17640	1	Letjap
OG_1844	g2189	1	Letjap
OG_18450	g13528	1	Letjap
OG_18451	g30503	2	Letjap
OG_18451	g17474	2	Letjap
OG_18452	g30702	8	Hyperoartia
OG_18452	g5107	8	Hyperoartia
OG_18452	g14309	8	Hyperoartia
OG_18452	g12059	8	Hyperoartia
OG_18452	g12060	8	Hyperoartia
OG_18452	g28764	8	Hyperoartia
OG_18452	g26560	8	Hyperoartia
OG_18452	g28938	8	Hyperoartia
OG_18454	g1710	1	Letjap
OG_18456	g10718	4	Vertebrata
OG_18456	g14663	4	Vertebrata
OG_18456	g10460	4	Vertebrata
OG_18456	g13294	4	Vertebrata
OG_18457	g6669	2	Vertebrata
OG_18457	g10967	2	Vertebrata
OG_18459	g20678	4	Vertebrata
OG_18459	g2785	4	Vertebrata
OG_18459	g13733	4	Vertebrata
OG_18459	g24340	4	Vertebrata
OG_18461	g6205	1	Letjap
OG_18465	g2622	1	Letjap
OG_18467	g6563	5	Cyclostomata
OG_18467	g11260	5	Cyclostomata
OG_18467	g9784	5	Cyclostomata
OG_18467	g11259	5	Cyclostomata
OG_18467	g531	5	Cyclostomata
OG_18468	g430	1	Letjap
OG_18469	g13748	2	Vertebrata
OG_18469	g10156	2	Vertebrata
OG_1846	g9196	5	Vertebrata
OG_1846	g11255	5	Vertebrata
OG_1846	g9192	5	Vertebrata
OG_1846	g9773	5	Vertebrata
OG_1846	g11256	5	Vertebrata
OG_18470	g14914	1	Letjap
OG_18477	g10407	1	Letjap
OG_18479	g17732	2	Letjap
OG_18479	g31797	2	Letjap
OG_1847	g12205	1	Letjap
OG_18480	g17633	1	Letjap
OG_18481	g9682	2	Vertebrata
OG_18481	g7181	2	Vertebrata
OG_18483	g8807	1	Letjap
OG_18488	g15677	1	Letjap
OG_1848	g5901	1	Letjap
OG_18491	g6025	1	Letjap
OG_18493	g7464	1	Letjap
OG_18494	g164	4	Vertebrata
OG_18494	g5426	4	Vertebrata
OG_18494	g28154	4	Vertebrata
OG_18494	g17806	4	Vertebrata
OG_18495	g16542	1	Letjap
OG_18496	g1162	2	Vertebrata
OG_18496	g6369	2	Vertebrata
OG_18498	g9619	1	Letjap
OG_18499	g14968	1	Letjap
OG_1849	g28959	3	Vertebrata
OG_1849	g19305	3	Vertebrata
OG_1849	g14792	3	Vertebrata
OG_18501	g11859	2	Letjap
OG_18501	g31510	2	Letjap
OG_18504	g347	1	Letjap
OG_18505	g4393	3	Vertebrata
OG_18505	g347	3	Vertebrata
OG_18505	g23559	3	Vertebrata
OG_18506	g4789	1	Letjap
OG_1850	g23469	2	Hyperoartia
OG_1850	g8545	2	Hyperoartia
OG_18510	g5268	2	Letjap
OG_18510	g21841	2	Letjap
OG_18511	g756	1	Letjap
OG_18512	g3418	2	Vertebrata
OG_18512	g6703	2	Vertebrata
OG_18515	g11749	1	Letjap
OG_18516	g11073	1	Letjap
OG_18518	g9414	2	Hyperoartia
OG_18518	g24132	2	Hyperoartia
OG_18525	g2494	1	Letjap
OG_18526	g12048	1	Letjap
OG_18529	g12070	1	Letjap
OG_1852	g30953	5	Letjap
OG_1852	g25874	5	Letjap
OG_1852	g27448	5	Letjap
OG_1852	g25576	5	Letjap
OG_1852	g27301	5	Letjap
OG_18530	g87	2	Hyperoartia
OG_18530	g31	2	Hyperoartia
OG_18531	g24316	2	Letjap
OG_18531	g16480	2	Letjap
OG_18533	g29248	4	Letjap
OG_18533	g29847	4	Letjap
OG_18533	g31804	4	Letjap
OG_18533	g7708	4	Letjap
OG_18535	g6673	1	Letjap
OG_1853	g5728	1	Letjap
OG_18540	g18006	2	Vertebrata
OG_18540	g4998	2	Vertebrata
OG_18541	g31138	2	Vertebrata
OG_18541	g32797	2	Vertebrata
OG_18542	g15158	1	Letjap
OG_18543	g4153	1	Letjap
OG_18544	g10259	5	Vertebrata
OG_18544	g11829	5	Vertebrata
OG_18544	g3593	5	Vertebrata
OG_18544	g5897	5	Vertebrata
OG_18544	g8070	5	Vertebrata
OG_18548	g20810	2	Letjap
OG_18548	g10081	2	Letjap
OG_1854	g1838	3	Letjap
OG_1854	g26733	3	Letjap
OG_1854	g26485	3	Letjap
OG_18551	g8239	4	Vertebrata
OG_18551	g12418	4	Vertebrata
OG_18551	g5880	4	Vertebrata
OG_18551	g8048	4	Vertebrata
OG_18554	g20544	3	Letjap
OG_18554	g26014	3	Letjap
OG_18554	g19484	3	Letjap
OG_18557	g16284	1	Letjap
OG_18559	g4465	1	Letjap
OG_18560	g31203	2	Leth
OG_18560	g17971	2	Leth
OG_18563	g6834	1	Letjap
OG_18566	g4304	2	Vertebrata
OG_18566	g11333	2	Vertebrata
OG_18568	g3003	1	Letjap
OG_18569	g7038	1	Letjap
OG_1856	g1678	1	Letjap
OG_18572	g3072	1	Letjap
OG_18573	g17530	5	Vertebrata
OG_18573	g7167	5	Vertebrata
OG_18573	g32408	5	Vertebrata
OG_18573	g28116	5	Vertebrata
OG_18573	g31392	5	Vertebrata
OG_18576	g14839	3	Vertebrata
OG_18576	g25864	3	Vertebrata
OG_18576	g12384	3	Vertebrata
OG_18582	g5775	2	Cyclostomata
OG_18582	g6782	2	Cyclostomata
OG_18584	g18564	2	Letjap
OG_18584	g21836	2	Letjap
OG_1858	g11977	1	Letjap
OG_18590	g12346	2	Vertebrata
OG_18590	g15248	2	Vertebrata
OG_18593	g414	1	Letjap
OG_18594	g17321	1	Letjap
OG_18595	g27163	1	Letjap
OG_18596	g13001	1	Letjap
OG_18598	g1218	1	Letjap
OG_1859	g6533	2	Hyperoartia
OG_1859	g11293	2	Hyperoartia
OG_185	g13143	1	Letjap
OG_18600	g28365	2	Letjap
OG_18600	g16234	2	Letjap
OG_18602	g3239	1	Letjap
OG_18603	g21554	1	Letjap
OG_18604	g8461	3	Vertebrata
OG_18604	g13579	3	Vertebrata
OG_18604	g6879	3	Vertebrata
OG_18606	g158	1	Letjap
OG_18607	g7722	4	Vertebrata
OG_18607	g158	4	Vertebrata
OG_18607	g23984	4	Vertebrata
OG_18607	g7391	4	Vertebrata
OG_18608	g8124	1	Letjap
OG_18610	g5414	1	Letjap
OG_18613	g12732	1	Letjap
OG_18614	g15930	1	Letjap
OG_18615	g12438	1	Letjap
OG_1861.1	g2822	1	Letjap
OG_18620	g24263	2	Letjap
OG_18620	g14242	2	Letjap
OG_18621	g12449	1	Letjap
OG_18623.1	g15967	1	Letjap
OG_18623.2	g3018	4	Vertebrata
OG_18623.2	g113	4	Vertebrata
OG_18623.2	g13516	4	Vertebrata
OG_18623.2	g604	4	Vertebrata
OG_18625	g18129	3	Leth
OG_18625	g21786	3	Leth
OG_18625	g21206	3	Leth
OG_18626	g6232	1	Letjap
OG_18627	g455	2	Letjap
OG_18627	g456	2	Letjap
OG_18628	g25922	1	Letjap
OG_1862	g12972	1	Letjap
OG_18630	g9764	1	Letjap
OG_18631	g8187	1	Letjap
OG_18633	g1660	1	Letjap
OG_18636	g5026	3	Letjap
OG_18636	g24304	3	Letjap
OG_18636	g24957	3	Letjap
OG_18638	g1653	1	Letjap
OG_1863	g12332	1	Letjap
OG_18649	g10155	1	Letjap
OG_1864	g26270	4	Hyperoartia
OG_1864	g8487	4	Hyperoartia
OG_1864	g27944	4	Hyperoartia
OG_1864	g8486	4	Hyperoartia
OG_18654	g33545	3	Letjap
OG_18654	g11387	3	Letjap
OG_18654	g27360	3	Letjap
OG_18656	g30963	2	Letjap
OG_18656	g33846	2	Letjap
OG_1865	g5562	1	Letjap
OG_18665	g31010	3	Vertebrata
OG_18665	g20941	3	Vertebrata
OG_18665	g7692	3	Vertebrata
OG_18668	g11729	1	Letjap
OG_18669	g24406	1	Letjap
OG_1866	g1931	1	Letjap
OG_18670	g1309	3	Vertebrata
OG_18670	g1102	3	Vertebrata
OG_18670	g33757	3	Vertebrata
OG_18671	g9352	3	Hyperoartia
OG_18671	g32553	3	Hyperoartia
OG_18671	g6458	3	Hyperoartia
OG_18673	g11862	1	Letjap
OG_18676	g21562	2	Letjap
OG_18676	g11262	2	Letjap
OG_18677	g4327	1	Letjap
OG_18678	g14544	2	Hyperoartia
OG_18678	g490	2	Hyperoartia
OG_18679	g3179	1	Letjap
OG_1867.1	g25142	10	Hyperoartia
OG_1867.1	g19175	10	Hyperoartia
OG_1867.1	g12051	10	Hyperoartia
OG_1867.1	g23585	10	Hyperoartia
OG_1867.1	g27897	10	Hyperoartia
OG_1867.1	g28742	10	Hyperoartia
OG_1867.1	g12052	10	Hyperoartia
OG_1867.1	g24179	10	Hyperoartia
OG_1867.1	g20178	10	Hyperoartia
OG_1867.1	g25233	10	Hyperoartia
OG_1867.2	g24582	5	Hyperoartia
OG_1867.2	g24748	5	Hyperoartia
OG_1867.2	g28587	5	Hyperoartia
OG_1867.2	g26205	5	Hyperoartia
OG_1867.2	g18326	5	Hyperoartia
OG_18682	g9644	1	Letjap
OG_18687	g1714	2	Hyperoartia
OG_18687	g18574	2	Hyperoartia
OG_18692	g21700	2	Letjap
OG_18692	g8956	2	Letjap
OG_18693	g8047	1	Letjap
OG_18695	g17106	1	Letjap
OG_18698	g22084	2	Letjap
OG_18698	g12883	2	Letjap
OG_18701	g5640	3	Letjap
OG_18701	g5641	3	Letjap
OG_18701	g28162	3	Letjap
OG_18703	g2176	1	Letjap
OG_18713	g2950	1	Letjap
OG_18714	g6830	1	Letjap
OG_18715	g7081	1	Letjap
OG_1871	g31379	3	Letjap
OG_1871	g23255	3	Letjap
OG_1871	g32019	3	Letjap
OG_18720	g9708	2	Letjap
OG_18720	g25350	2	Letjap
OG_18727	g8334	1	Letjap
OG_1872	g14288	3	Letjap
OG_1872	g14289	3	Letjap
OG_1872	g1794	3	Letjap
OG_18730	g6382	1	Letjap
OG_18732	g11929	1	Letjap
OG_18734	g5174	1	Letjap
OG_18735	g17691	4	Chordata
OG_18735	g26325	4	Chordata
OG_18735	g26476	4	Chordata
OG_18735	g29327	4	Chordata
OG_18736	g9487	1	Letjap
OG_18738	g7583	1	Letjap
OG_18739	g33889	3	Letjap
OG_18739	g30054	3	Letjap
OG_18739	g32511	3	Letjap
OG_18740	g4868	5	Vertebrata
OG_18740	g19514	5	Vertebrata
OG_18740	g12470	5	Vertebrata
OG_18740	g9700	5	Vertebrata
OG_18740	g21395	5	Vertebrata
OG_18746	g7815	6	Vertebrata
OG_18746	g2981	6	Vertebrata
OG_18746	g5396	6	Vertebrata
OG_18746	g7872	6	Vertebrata
OG_18746	g7870	6	Vertebrata
OG_18746	g7871	6	Vertebrata
OG_18747	g12600	1	Letjap
OG_18748	g8696	2	Hyperoartia
OG_18748	g3273	2	Hyperoartia
OG_1874	g1764	1	Letjap
OG_18753	g12430	1	Letjap
OG_18754	g24592	3	Leth
OG_18754	g11893	3	Leth
OG_18754	g25920	3	Leth
OG_18756	g3796	2	Vertebrata
OG_18756	g5093	2	Vertebrata
OG_1875	g18055	1	Letjap
OG_18763	g5753	1	Letjap
OG_18768	g16873	1	Letjap
OG_18772	g9783	1	Letjap
OG_18773	g28285	2	Hyperoartia
OG_18773	g12567	2	Hyperoartia
OG_18774	g3674	5	Vertebrata
OG_18774	g22373	5	Vertebrata
OG_18774	g4449	5	Vertebrata
OG_18774	g9410	5	Vertebrata
OG_18774	g24445	5	Vertebrata
OG_18777	g27331	2	Letjap
OG_18777	g29267	2	Letjap
OG_18778	g32561	3	Letjap
OG_18778	g29845	3	Letjap
OG_18778	g8526	3	Letjap
OG_18780	g5483	1	Letjap
OG_18781	g9273	3	Vertebrata
OG_18781	g2915	3	Vertebrata
OG_18781	g23244	3	Vertebrata
OG_18787	g6259	1	Letjap
OG_1878.1	g23284	2	Letjap
OG_1878.1	g1178	2	Letjap
OG_1878.2	g11316	1	Letjap
OG_18793	g2328	1	Letjap
OG_18796	g13826	3	Vertebrata
OG_18796	g11712	3	Vertebrata
OG_18796	g667	3	Vertebrata
OG_18799	g9630	2	Vertebrata
OG_18799	g5784	2	Vertebrata
OG_1879	g17832	4	Hyperoartia
OG_1879	g29234	4	Hyperoartia
OG_1879	g33139	4	Hyperoartia
OG_1879	g27713	4	Hyperoartia
OG_187	g1154	2	Vertebrata
OG_187	g9289	2	Vertebrata
OG_18800	g15377	1	Letjap
OG_18806	g2025	3	Cyclostomata
OG_18806	g13141	3	Cyclostomata
OG_18806	g10073	3	Cyclostomata
OG_18809	g2334	1	Letjap
OG_18810	g8039	1	Letjap
OG_18811	g3627	1	Letjap
OG_18815	g13938	1	Letjap
OG_1881	g10732	1	Letjap
OG_18820	g7801	2	Vertebrata
OG_18820	g20788	2	Vertebrata
OG_18822	g1761	1	Letjap
OG_18825	g4295	1	Letjap
OG_18828	g4058	1	Letjap
OG_18829	g14835	3	Vertebrata
OG_18829	g23440	3	Vertebrata
