bones	brain	embryo	gills	heart	intestine	kidney	liver	muscle	ovary	testis
ENSLOCG00000016722	0.511831778096556	11.3295342345103	0.445412232271486	0.145461075708263	0	0	0.20039788605894	0.0902274256285545	0.0445889944974349	0.172633372633551	3.66716733129905
ENSLOCG00000016724	7.70971503666788	12.3420302599769	7.21896204092059	13.2525896971188	13.2160744101201	8.59992676418834	11.2952048359861	4.79167922740155	1.89437885180192	3.9727937922586	3.53148643918205
ENSLOCG00000019601	0	0	0.50238840017176	0	0	0	0	0	0	0	0.992703223800391
ENSLOCG00000016725	178.950379196929	1.98978127026398	0.056030196457769	16.962370088027	10.4710936317898	7.037509529853	333.558543840013	9.60215992031268	1.71636286972694	0.0977231087822534	0
ENSLOCG00000020470	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000019262	0.604391777068072	0	79.7122928272526	0	0.721538112636485	0	0	0	13.90025944591	0.560594392853035	0
ENSLOCG00000016728	1.12476068465433	0.10163706330469	2.26670026996927	0.154218869102669	2.54419125972297	0.0304169103915143	0.127477960168088	1.32010468334058	1.02110910621614	1351.53640179877	0.559865799204962
ENSLOCG00000016731	12.160818699347	33.2164915654073	9.09923342650716	28.9546217719259	17.4299102944999	5.95781188974318	10.8403408935692	3.29040694820511	14.8378712858936	52.0696995686212	8.46981882646299
ENSLOCG00000016732	27.456042300896	30.6514674274985	48.4001162982742	27.1213078875852	24.8610628998869	21.9979556858455	27.3718625569952	34.6449837141457	8.79144144139609	8.47853435672169	9.25632648212459
ENSLOCG00000016735	7.16196631034534	20.8444763584404	10.9864188284828	4.75376745653589	16.1972865974604	4.66368749538657	3.03364308725994	20.2130681245789	1.4949501065145	10.4358253081658	44.4359928549389
ENSLOCG00000016739	4.17047463940025	7.02762260591276	3.55992990178422	2.07605126956026	3.3614946665267	3.91720500548449	3.0431688058387	1.10746063252591	0.585472884270668	8.00754514365927	89.7013623233047
ENSLOCG00000021595	0	0	0.978922894369771	0.0685056450119224	0	0	0	0	0	0	0.414497135551743
ENSLOCG00000016741	4.03234426917807	11.9104728377614	6.36831904652509	2.41929174612756	3.3916212696701	2.32302540743366	1.73666550648991	0.681217063495588	0.556199240057134	0.481684638641657	106.158010264087
ENSLOCG00000016745	19.7607780236709	1.53072780249118	9.65266045955014	0.228798150332788	565.52663459074	46.028864914184	1.70212954471312	12.3470592758575	14.658167472339	0.475191340816829	6.30650915224233
ENSLOCG00000016746	5.93620438466858	5.70977078459607	6.07707578980045	4.02080657060074	6.53313469312939	4.38455245930749	6.74310447284371	1.97845219761095	0.817729784235465	7.22667227222428	2.80708951205339
ENSLOCG00000016747	2.53945888259482	61.456834050953	0.11138187167292	0.300091099830988	0	0.0269034526471754	0.0676517875246948	0.0253830298461327	0.175614595934005	0.0728485494205855	0.357641333772522
ENSLOCG00000016748	0.0595533483319767	1.03176801263058	3.76884450017604	0	0.337707357856791	5.93630882378397	0.230837981695157	4.92718540010229	0.0380459158417103	0.0184126005775498	0.114731460352703
ENSLOCG00000016751	0.182410313802186	0.215565927222722	2.64691375695501	6.40846965716535	0.0311094318382908	0.0401680895921319	0.0561151243299024	0.0252653523781395	0.0124857453298334	0	0
ENSLOCG00000016755	4.44695728650626	0.44260818427821	0.186060634363367	1.89004886446898	1.72566387921463	1.71250942225404	3.14843625240301	0.401700479702557	0.1411656159945	0.0256193014915638	0.251549858676365
ENSLOCG00000016756	0	0.0956885210598189	0.00857982485942014	0	0	0	0	0	0	0	0.313638941905363
ENSLOCG00000016759	1.34160051255358	7.01850120784019	6.05222964058771	1.49443795970452	0.303758637542028	0	0.478183992808296	0.0448537984194626	0	0.643645414016449	233.152080123562
ENSLOCG00000016760	2.90438723265843	2.80374342649282	6.15234913158671	7.8079479943354	6.24993618755056	1.22897261347842	0.9460381316686	0.922881996572398	0.210495678756453	0.633863568818628	1.07718860454936
ENSLOCG00000016761	13.6113512721563	9.80578119847486	21.2521306846352	14.1837876615073	11.6553348751179	7.77299272194294	15.4147811239854	10.2745453893837	4.17828203412051	21.6453719652594	4.12365236287944
ENSLOCG00000016762	30.8997119999305	20.003236783813	14.1016857965161	34.5325015154135	37.2614684434921	11.9651254493314	12.565750595661	51.0764778462555	18.6350562942316	30.4856698726641	3.2941114098321
ENSLOCG00000016765	1.2470968205113	10.5574126726492	5.49522145481062	0.680713778486137	2.35729131410478	1.12899280234494	0.613833651623959	0.575777761010534	1.16661580531905	14.9823515706396	3.77547113563176
ENSLOCG00000016768	166.668299979692	353.330899822551	0.815434438469741	6.60147541864709	469.709268425334	16.7314078451626	10.5834252428394	2.71899990885532	19.4689698098965	2.5637233163462	19.7380828179508
ENSLOCG00000016771	11.7959893298454	3.26461739446538	2.14915338931869	0.711347176162177	6.06323355471748	5.07887783476361	1.10544477812799	0.0794229270045863	0.340163016559494	0.0253268295046549	0.602566275510611
ENSLOCG00000016773	21.8428221380738	45.3503154968135	31.203615482805	27.3003778147512	29.9191637047515	19.2209916209434	22.2907307416789	11.0857887939795	13.7804637626511	18.3290409437607	88.2117215954757
ENSLOCG00000016777	0.50944201148638	9.43574935797247	0.662262251585937	0.0589852230465192	0.439244500592906	0.17450668529754	0.146272293872628	0.10976307166092	0.108486415615108	0	3.39048638823668
ENSLOCG00000016780	20.5605176828797	16.1401336479307	26.6079702145257	11.4570599846092	31.2530767245514	26.5539627717921	20.5262693681562	8.17108274352314	23.972856970938	25.4723851180814	174.01646977107
ENSLOCG00000016782	8.08974085313925	1.32222273263792	1.82640182139836	5.67299292501989	2.90035788521429	8.2740810644029	5.0399229384581	1.72655150738868	0.207214209323223	0.0117979811123178	1.01584158814786
ENSLOCG00000018909	0	0.14744750436639	0	0.492204424245324	0	0	0	0	0	0	0
ENSLOCG00000016785	5.43491231592511	68.3991339084681	11.7134476101116	13.8606268781756	2.81730339399667	22.0464552799563	2.09433638071572	4.71478476516031	3.56348890375429	0.928618192741286	17.5844872582353
ENSLOCG00000020808	0.472339792162443	0	1.00477680034352	0	0	0	0	0	0	0	0
ENSLOCG00000018453	0.472339792162443	0	0.50238840017176	0	0	0	0.813716458350247	0	0	0	0.496351611900196
ENSLOCG00000016786	17.3243162597895	56.2196270219852	27.842990822706	6.28326893221595	10.7273574501159	4.56411231703628	7.34729329609289	5.56095562037214	11.7817609824765	13.0952033997695	15.9796128827503
ENSLOCG00000016787	2.62496245918499	4.15053497824052	2.60986948596843	0.92169650814264	0.66421795292704	0.879619992388105	0.344074015129826	0.995890935465629	0.218735047118381	0.0529292167871393	0.479722573125875
ENSLOCG00000019211	0	0.19495836688445	0	0	0	0	0	0	0	0	0
ENSLOCG00000016792	0.739161813120986	0.802573036917119	0.51272915626449	0.0334890374415058	0.0191832602845035	0.297230083191178	0.636690093340374	0.249273253651901	0.0307967440554038	0.0298086212323226	0.202627244652224
ENSLOCG00000016793	4.75782663913451	6.64224485341095	5.0886168592991	3.11247255717229	4.0706761050082	4.03367710123331	3.79087022043796	1.65298850112261	0.81054886964159	5.07500712758701	6.05518622897478
ENSLOCG00000016794	8.62671428563347	11.4871152862133	20.1431243565269	4.21383643778371	5.02870537134242	9.41917619347009	3.42512185496229	8.82151593015867	3.42298055599972	13.2526127691732	12.6772010612543
ENSLOCG00000016795	0.964124104070853	2.52810506628892	0.974185396902534	1.10513823556969	0.258974013840797	27.1965526119928	0.581325737397735	0.233693675298658	0.415756044747952	0.44712931848484	2.0769292576853
ENSLOCG00000022993	0	0.0402436995862397	0	0	0	0	0	0	0	0	0
ENSLOCG00000016796	0	0.0173296326119511	0.147615357087505	14.5201520471937	0	0	0	0	0	0	0.0583366338924675
ENSLOCG00000016797	0.144707262549215	1.69719181469471	1.45118002756492	0.258502360361282	1.4560793026982	0.679799489029622	0.0890329703417429	0.020043164795751	0.455630975769301	7.0561906954771	1.54235923830259
ENSLOCG00000016799	0.0178552843924176	0.824919138151482	0.132938226601994	0	0.0106580439128325	0.0550461049874388	0	0	0.0171103892480627	0.347789342198849	2.47671255391623
ENSLOCG00000016801	0	0	0	0	0	0	0	0	0	0	0.123827760620804
ENSLOCG00000018007	0.585504534034695	13.9923244566027	1.5222833699649	0	0	0	0	0	0	0.241367030256168	84.7020578821492
ENSLOCG00000016802	0.172242396120523	2.67047160359599	0.671732804724041	0	0	11.5051419841979	0	0	0.165056706903681	0.053253604224037	45.3702891171858
ENSLOCG00000020031	4.72339792162443	1.03213253056473	0	0.984408848490646	1.4097278251091	1.94157017927683	0.406858229175124	0	0	0	0.992703223800391
ENSLOCG00000016804	0.281409231856466	5.04540710467833	0.234243786061801	0.0637487227744815	0.0438200116294253	0.0377198821289633	0.105389920051894	0.106764537596174	0.070348505032087	0.147531262725146	0.81000174889329
ENSLOCG00000018728	0	0	0	0	0	0	0	0.45796105108947	0	0	0
ENSLOCG00000021481	0	0	0	0	0	0	0	0	0	0	6.75038192184267
ENSLOCG00000018838	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000018808	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000019025	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000016805	0	0	0	0	0	0	0.0566270517799297	0	0	0	0
ENSLOCG00000018008	1.0351461375199	30.7463347111415	101.897412999478	0.755076032037487	0.525207990827939	0.744626132291712	0.579566924985191	0.15054520740234	0.495980712273493	60.6324648159526	2.28431432438046
ENSLOCG00000020894	0.468403627227757	2.19328162745006	1.99280732068132	3.41671904496963	0.279596018646639	2.40673803472857	1.613870975728	0	0	1.73784261784441	3.44550743927386
ENSLOCG00000016807	4.91526514326446	6.16222426217279	6.83007304549449	12.0614381760765	10.7894881102568	6.11019529268182	8.60427685225927	6.49510204404819	8.20487810735307	2.61044060367319	2.74918586732309
ENSLOCG00000016810	1.8312075961579	1.66677369219113	0.451046924434043	1.8479609179142	2.05957561060693	5.78409470074684	1.26187442546633	0.523294314893729	0.905113773076874	0.0893951963911732	2.1066006683391
ENSLOCG00000016812	0.249815267854803	3.58723395067387	4.78273756963516	0.325401813806631	1.56573770442118	0.449257766482665	0.753139788673064	0.484421022930194	0	1.79577070510589	2.16574753325785
ENSLOCG00000021939	0	0.0375722762732344	0.0640088004501494	0.18813381098028	0	0	0	0	0	0	0.0632396593320379
ENSLOCG00000019677	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000018552	0	0.29489500873278	0	0.492204424245324	0	0	0.406858229175124	0	0	0	0
ENSLOCG00000021270	0.0889373975748904	0.444208937205076	0.0945952842095563	0	0.424702813134134	0.274185345728572	0.0766077994807593	0	0	0	0.186917220937099
ENSLOCG00000016814	53.7735617865872	88.0275674617695	122.377683040958	111.812076990825	82.4993010085986	232.191907315223	59.4715009337651	19.4862090996976	3.08469413915293	18.8712865770329	11.188683692041
ENSLOCG00000016815	11.4855895339161	52.6664454540986	6.39113353733298	2.69563632739221	5.62059688766575	9.79784478043348	2.78209710608731	1.54785415610831	3.39966897690895	10.4613326817774	10.112258519999
ENSLOCG00000016816	0.493056449713427	1.63386161720976	6.65613781199224	0.47426985008254	0.792377380779948	0.896436838846268	0.130677811799838	0.330955658378423	0	2.21627702275704	3.10872851663807
ENSLOCG00000020431	0	0	0.50238840017176	0	0	0	0	0	0	0	1.98540644760078
ENSLOCG00000016817	9.3411140624125	7.19522605839731	10.5590114509481	5.16194963628504	8.7499473461358	10.5342404340206	7.9938860920052	2.72486825398234	2.53817237454318	28.5806347078584	7.67006075382033
ENSLOCG00000019257	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000016818	2.18907001296237	11.255861630941	8.03223358846044	2.95850016430316	1.55204320554869	3.28102246367079	0.584616526921876	0.704387711913804	0.201530122068679	11.0565803288366	21.7579274445108
ENSLOCG00000016822	11.2315912411146	14.0322750911129	7.2481990559132	6.91716293920337	8.40671280133764	5.80988939142379	15.0444371154527	4.28246021056948	1.37863484738005	5.12690884563886	28.7505040541884
ENSLOCG00000016823	22.5178842744026	25.5181500169939	36.1091180669884	12.1819650633058	14.5226849900265	17.3772766160602	14.1755589541112	14.2830776475053	7.39951454963112	9.86289037525664	44.6506939285353
ENSLOCG00000016826	14.1264585989323	18.2425329013306	8.69876211408513	14.7205582436333	13.3584764464506	22.5392927061883	11.6557348247022	3.74849601076936	6.62606613468231	17.6542742130226	7.57855377799468
ENSLOCG00000016828	2.3826311674013	2.87929842421831	5.39478667737428	1.0345144369575	2.72592650164161	2.96784651681365	1.44595376438058	0.892538734445088	0.639996691733254	5.02266652556188	5.72828652166644
ENSLOCG00000016833	286.184214166877	454.696287647142	206.203045863537	208.332660096988	233.79305667915	301.291373835121	242.690461709656	82.6582507803993	47.5434255070519	147.212607836425	375.597671608328
ENSLOCG00000022230	0	0	0	0.060571175269073	0	0.119465796966878	0	0.0563571510647849	0	0	0.0610815323848226
ENSLOCG00000016834	9.35829376319336	8.50755169896079	8.3310994982554	9.62958394720042	5.06074630828049	10.0691086045847	6.62057717600315	4.29493847965903	0.759036870839423	16.4623400385574	6.75126271280325
ENSLOCG00000016835	0.121138869110626	0.174895302188906	11.4350204554181	15.8896370610426	0.0361546575836171	0	0.0652156913683187	0.176176826766101	0.0145106426058463	0.112360514084768	0.525100425628252
ENSLOCG00000016837	10.7599004654605	2.86755906491756	10.9661339989492	1.77390474498015	4.90810839589987	5.3140775806807	2.68363687963913	0.685109732429847	0.861816085646421	1.81728685180301	4.59025970685303
ENSLOCG00000022838	0.378083645295946	0.336587315024722	0.253196744780137	1.26950483413349	0.200607008894449	0.215850944818706	1.56803607507204	0.162921868698496	0.187864742137673	0.259767207450584	10.4476202514817
ENSLOCG00000016838	117.742389810636	4.88151569795949	154.584175108148	54.2840855280521	53.0582212129435	71.3439243783104	150.753064011801	23.0475506064657	3.10840211769542	1388.92692945549	67.1040873001436
ENSLOCG00000016840	17.758254872909	37.7369073590172	4.3388794350844	16.5695648735137	10.4550605119626	16.8932495532152	14.6683825866816	3.9383518927231	1.97954204354393	6.18281252549956	1.38635082706157
ENSLOCG00000016842	4.94863928285093	6.31095699052336	5.20956240682916	1.51358776373998	5.48438344268405	4.40849611169031	1.87670693391447	1.04802625153167	0.453178530613351	2.71015720751577	7.29448947909457
ENSLOCG00000016844	28.6824937166626	29.3159618352173	34.9356345107096	34.4684884254433	56.0572758373015	17.5899866241891	22.7137396583941	12.5590635574495	38.1256087271565	13.945650637023	5.83366338924676
ENSLOCG00000016845	0.75690977495634	1.52105265340344	2.66676698545375	0.443667503184242	0.555348523500689	0.84264527068067	0.251283038723254	0.22933384098603	0.491110653378956	0.394908828855092	3.09869895346194
ENSLOCG00000016847	0.183687696952061	0.50459812605387	2.18818058741478	0	0	0	0	0	0	0	182.370612247953
ENSLOCG00000016849	0.391924011160935	2.58962711619902	0.2431664946793	0.0340338910431107	0.0389907289222505	0.36919165669282	0	0	0	0	2.19652171774079
ENSLOCG00000016850	4.82597676537688	6.06396478815918	3.79582346796441	3.12723821060918	4.67203736786157	3.33400939875819	5.20490855808378	3.57810982846167	2.48720371037928	24.6758605477475	7.20211202519829
ENSLOCG00000016852	6.51776884091256	5.1949236760919	2.61633828050152	1.08983935853665	2.39725077017659	2.52782726600845	1.70804147624681	0.932896246525662	0.721600994605705	1.64523355901912	2.82228866075851
ENSLOCG00000019874	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000016856	8.94329162819869	11.8769505234494	11.9795693944839	4.08718107702818	6.6957287115486	6.55563289828862	4.58789821229219	3.64006294042715	5.57208676064495	23.4700765168561	13.8402990733952
ENSLOCG00000016857	7.67305500560209	3.16441691703886	4.92485480839161	2.87778126596862	8.311380324818	2.92292280298898	5.45553913242561	2.22863599472519	1.56883996173499	43.1929815697251	6.30800252405203
ENSLOCG00000021904	11.2721523300338	15.0973857282471	25.5176547160413	12.3811421838621	0.636478741634624	2.97418033559953	0.65604511208455	6.79370946792346	0.145971559221954	0.494508061988245	0.800350160110073
ENSLOCG00000016860	4.57389185498389	4.35398976538352	4.19895354388608	3.6607704053246	3.35307601570042	4.36072336985473	3.96976307457844	1.46697733970584	0.61663047588408	8.21066113071907	1.05996869595766
ENSLOCG00000016863	5.33142339934032	16.2623808474346	12.6373147165157	6.03183849983024	8.81977684836551	2.6611087213259	9.05342254676681	2.3630293801473	1.31374403299759	2.40189630108577	71.0710942177744
ENSLOCG00000016864	3.7992124191909	1.22223013949992	2.50571404548477	1.15830751904013	3.91170344859818	1.39801075925202	3.24393782311324	0.675587170408847	0.333864702600628	6.0321809875591	36.7330958401925
ENSLOCG00000016865	8.60118378087564	9.35049117577424	6.74931532365583	4.51279562004701	5.42138026525102	6.61370066686244	6.73525607847958	2.65342976043225	1.46979067576135	15.3700045334233	3.03387951543491
ENSLOCG00000016867	14.4121536326004	11.895874397436	19.6819569109871	13.8630169966799	17.7807606328277	15.3960252087042	12.9853397401893	10.8894274186797	4.42822550919705	6.7944040413788	7.04435016682616
ENSLOCG00000016870	0.398327494020454	0.870404677350259	3.10689645271575	0.0461199421143256	0.0264185214469264	2.70615898708063	0.171553213955338	14.1821883140341	0.148442731287523	0.0821028008430428	0.558102442357071
ENSLOCG00000016871	1.53295732547265	0	1.05838092151017	16.5067465549182	0.016053359922295	0.0276371831739166	0.0231656120917894	0	0	0.0748353280411468	0.310872851663808
ENSLOCG00000016872	3.00119542611161	7.66196065218481	1.53419768893512	0.0242435126180437	0.0416616584076117	0.693331817951607	0.020039788605894	0	0.111472486243587	2.48160473160728	5.72078103682652
ENSLOCG00000016873	0	6.95646900019516	1.10711517815629	0	0	0	0.0407543175688887	0	0.0453396509704556	0	0.49718722067444
ENSLOCG00000016874	25.0685704328166	28.9065764824017	32.647448408501	12.2821919965785	17.5994047594109	18.9733595845184	15.934228163903	11.0651919594722	11.7554498537058	51.9371083286729	18.0546523131325
ENSLOCG00000016881	6.2191405968055	27.1057662193548	13.8435914713996	4.73063141080228	11.1211861758607	6.95729314240862	3.5939143577136	2.69688174530467	4.82810132014801	12.5105196858827	71.2540313972283
ENSLOCG00000016882	0.0654347325580101	0.163410971078933	0.556779693787562	0	0	5.58116666493516	0.394543544706494	2.79148319383523	0.0627048956378362	3.39880744817067	0.550089330068669
ENSLOCG00000016884	4.67149244995822	6.32565996754274	3.15786994393678	0.968182329010035	4.11764457048351	1.72821081891674	1.92698787664262	1.67080295562312	0.228804252122399	0.505513366535217	7.33618591215124
ENSLOCG00000018009	0.903419993814541	9.46590309652804	7.85425107522198	0	0.0703386210431797	1.21093737596406	0	0	0	0.0728655185678997	0.825518404138692
ENSLOCG00000016887	0.40402491043823	2.87405407770412	4.27123154770292	0.637903795308141	0.0803891841894061	0.113233590830183	0.200371695962744	0.0356114343800787	0.0469296496213472	0.283899360353584	87.395831726623
ENSLOCG00000016889	26.1422350064228	27.985994428792	24.6946982411211	23.5254000818315	22.6314217002243	21.7836143289301	27.4928946679323	13.6880898253577	11.7546036386829	6.62546399503849	18.3067628761932
ENSLOCG00000018445	1.41701937648733	0.589790017465562	2.5119420008588	0.492204424245324	0.28194556502182	0	1.22057468752537	0.915922102178939	0.452634498763876	0	0.496351611900196
ENSLOCG00000016890	31.1854109290506	58.0600266030635	35.7513605703625	49.8156663794337	54.4515568540397	33.8702402495356	54.6088899926567	22.1791602068331	18.2527493222456	10.9120350422788	21.3892915546759
ENSLOCG00000021966	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000016893	0.043170841219148	0.0774892126441649	0.0803551338984401	0	0.154615309850676	0.0887276694830807	0	0	0.062054729669241	0.100106141580899	1.83730153114669
ENSLOCG00000016895	9.67834269006086	0.975063137465508	3.65505155671858	0.673807262655533	3.68229435078178	4.53348261036542	2.69951699530344	0.121341196948838	0.554675674382783	0.643287136580313	3.03576179294297
ENSLOCG00000016899	1119.40527862904	1387.34356502434	1123.40290654001	3142.3887700757	1018.2981777422	2916.15065468942	1485.30837257678	489.860496280895	73.9482022641525	268.334682179026	535.263334876056
ENSLOCG00000016901	59.5869872131682	99.8987395108352	36.1428800046377	43.1185712530988	49.3666972246319	29.6757423731669	39.6702862429817	22.3609878229365	7.83840951038739	14.8439578240428	16.1632246665444
ENSLOCG00000016903	4.79034951210227	0.878483962930601	2.31474281574466	0.430103866046148	14.5584041751921	18.4313075663592	0.72182480222814	2.84977320732467	10.0799305744971	0.116010855663846	1.74805450857686
ENSLOCG00000016904	6.12163028005495	7.94834603086327	5.71555816735761	1.82138417621009	3.35806383980574	5.76447524661628	2.47192560499847	1.50549562195727	1.12962225573773	8.40015913919006	6.83434675338427
ENSLOCG00000016906	1.93886476544026	5.39190826622218	9.95412213912459	2.95290004170794	1.41884546775906	14.1674250880141	1.26058578701142	0.804355802999765	0.160786583142989	2.11826587747203	4.72134921316277
ENSLOCG00000016912	0.0386046945517382	0.610583896286464	0.520100811716278	0.0268188308082388	0.192030232586977	0.0264476707113029	0	0.0499060119776988	0	2.5661824370642	1.64973276134777
ENSLOCG00000016913	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000018010	0.293516633249769	2.42807156668101	0.156094568199581	0	0.233605028634267	0	0	0	0.0468785947370768	0	1.23375126508874
ENSLOCG00000022778	0.397773357907077	1.17962016762148	0.0813612134192155	0	0.292228827328005	0	0	0.0148332512465016	0	0	0.337610963020847
ENSLOCG00000016914	0.0900055008283917	0.154530651093359	0.335059677616554	0	0	0	0	0	0	1.58618141260418	6.99899486692253
ENSLOCG00000016916	51.1687780199343	6.35623482488779	16.4698392446764	14.3148563644219	14.628754815091	26.7716977051803	51.7068857082482	6.935311825031	0.817884029219757	0.678550262932742	1.87917356464889
ENSLOCG00000016917	11.915899843395	21.462927843732	9.98960180315875	10.5572955371003	12.6759760089445	13.1158732155574	7.81055581261561	5.82027664256653	2.93675301795806	12.1727013385894	17.3333050871562
ENSLOCG00000016919	86.8261924463629	40.2503819690262	97.1115251546323	48.1151004606687	52.8014674971019	45.2268558129216	69.9852452484947	45.4114054612381	7.03515915341642	43.4959191830379	53.384517172993
ENSLOCG00000021488	37.548145016638	29.0543218016866	25.6563857480429	23.1206551915238	15.213645710975	33.4409916404391	49.6902379368883	9.70803264576709	9.48608292652309	1.16090701192036	8.13052073582265
ENSLOCG00000022775	0	0.245246230261253	0.0759647009154251	0	0	0	0	0	0	0.728701478892828	0.0750518955732191
ENSLOCG00000018011	0	1.3580213418864	0.157742004275566	0.154544397058559	0	0	0	0	0	1.14633418063615	3.74031715986005
ENSLOCG00000016920	0.0602448395148239	402.5858932375	1.98639958010035	0.125556969957542	0	0.371457960343959	0	0.525698055430678	0.865972754869796	0.055879183853518	0.189922320952165
ENSLOCG00000016921	4.68532913351749	5.438708843779	5.56093900416455	1.40651184217826	2.57910542179704	3.57921736989167	2.16489454651892	0.864918159558296	0.431145916432276	2.58302028625232	7.02660166236521
ENSLOCG00000018012	0.152326382838294	4.51732801317628	2.75428654077906	11.9843107036101	0	0.156535807136817	0.0656045112084551	0	0	0.211932026566392	1.52066530420914
ENSLOCG00000016923	113.110801834258	278.501637434565	97.9181868680451	201.026009418319	222.848382269469	117.425045842559	138.274871253732	52.9274821349658	67.3847968200907	104.699654013342	185.46188191647
ENSLOCG00000016924	0.092296281227144	1.29652115908378	1.76702126956964	0	0	0	0.159002066574186	0	0	27.3089554232692	1.26084719804533
ENSLOCG00000020842	0.472339792162443	0.14744750436639	1.00477680034352	0	0.563891130043639	0	0.406858229175124	0.45796105108947	0	0.876223168661044	7.94162579040314
ENSLOCG00000016925	0.312269084818504	2.11013761804346	2.05141930070135	0.28711924747644	0.0109645497508486	0.113258260457815	0.031644528935843	0.0534287892937717	0	32.8656706845282	2.16188702072085
ENSLOCG00000016926	0.890783443222358	6.11755255833932	4.0361454133609	1.41093401358945	0.0319031907172076	0.274619870840661	0.429683556136772	0.034546665660632	0.0512172792579094	0.148721872208555	78.7606962029892
ENSLOCG00000016927	3.85863312375729	6.37355785360623	6.6247378498325	7.34528634841345	5.18688397835279	5.18294288127492	3.95180298380964	4.18304099530263	0.989923882161432	3.86082873477866	11.1746187219693
ENSLOCG00000016928	7.78603378649645	7.62163021287478	7.51456202155162	5.80965358895465	11.0451783338818	28.0782674184153	5.65096335665339	3.37841724521112	1.47381972748426	4.36875356687693	2.67677607204322
ENSLOCG00000016930	3.38582114300673	2.60076440696617	3.47982598129124	1.78392872543737	2.78176749516453	2.85387819752586	2.24467333679934	1.08810305911986	0.729116823727938	14.2908885325276	3.37804645242804
ENSLOCG00000016934	40.118234332026	38.7684386056483	31.5401056861013	31.1739905593375	21.9408173411255	29.1258170309646	34.3101577664309	15.6235024570998	7.78942125756547	66.4846406088822	85.843358737852
ENSLOCG00000018013	0.387911906606837	46.4146223769005	1.15525062068482	0	0.0694648493532022	0	0.0334134777583436	0.0376103278672512	0.111518644622984	0.755583746888872	4.5247125200757
ENSLOCG00000016935	3.7893327146515	4.22461950712693	8.44464097367365	2.67947239940292	3.90447088639768	2.71192632484664	3.55543806450509	2.20876158629388	0.64843706283589	9.58184493145352	31.8557349120666
ENSLOCG00000018396	0	0.14744750436639	0	0	0	0.485392544819207	0	0	0	0.438111584330523	0.992703223800391
ENSLOCG00000016937	52.0198963182801	25.2907430183507	6.09057578728292	32.933580134197	27.5195914549125	30.8975498820078	44.7704123985825	9.45681217901117	22.0337945294568	1.46706880714328	12.8196576948491
ENSLOCG00000016938	11.3153371771041	7.15853681859815	4.02359548368653	0.313967205697881	5.57526784055356	0.58484164274524	0.836252381705393	2.66157470907151	359.207664941295	1.11784992690408	4.88990590377673
ENSLOCG00000016939	0.371421378418486	7.50417943018891	0.416997126574286	0.150516257487649	0.0369510156801726	0.0424094807881686	0.12441736597022	0.0200063748456854	2.78808893346516	1.87564511617568	4.31501560991505
ENSLOCG00000016942	34.4371514098911	31.8857142100735	20.79721035602	20.6797414381785	26.3046721592788	29.4506760137503	27.0486786586187	35.0865694178414	21.1426843441295	11.6397558516058	112.488841008069
ENSLOCG00000016943	2.52131139058002	11.5383404276619	6.84729548882426	2.08436209681162	2.10700348980123	1.81369014578827	0.854231945884733	0.277050001900119	0.40268768954023	0.342995253521923	5.26364260203492
ENSLOCG00000016944	29.9347605446703	84.1010058525679	60.9295111840494	64.182702585308	83.4288809662845	34.9668606424932	48.4161292718398	10.0225039226937	12.5887886073831	52.1352785353323	21.0464493827566
ENSLOCG00000016945	1.29695364867314	0.415516580046706	3.38512545251218	0.417897433746352	1.02628185667942	0.372656211828939	0.345435761028686	0.839693746578241	0.233033761299079	2.00626840359874	8.01143524291555
ENSLOCG00000016946	0.0893615823010027	0.0836864213971407	1.14055744903859	0	0	0.091831021992823	0	0.0866412799358457	0	1.49194755744989	2.15980025718734
ENSLOCG00000016947	0	0.138774121756603	0.650149694339926	0	0.0165850332365777	0.0285525026364239	0.0239328370103014	0	0.0266255587508163	0.798909359661541	2.45256090585979
ENSLOCG00000016948	0	0.0263259610196556	0.717590032953512	0.0439402299213755	0.0251699341617379	0	0.0363211772481919	0	0.0404077309474128	0.664891024081507	1.28500331032826
ENSLOCG00000016949	1.14062840640101	1.84792287131677	1.86585735522307	0.684572528917623	1.12901346342799	1.09796217561724	0.609399007017761	0.405965473236517	0.249047802813312	0.816915486939449	4.8703147246277
ENSLOCG00000016951	0.0487215561404196	0.126742653998848	0.466389462511374	0.033847053733137	0.63012104751337	0	0.111912462922484	0.0157461326436426	0.202318858592232	0.723055004246156	1.3140912510377
ENSLOCG00000016952	4.25890494124426	4.90792679681153	4.31990241719815	0.601228634910144	1.20538964278777	1.14680872319319	1.13127908752408	0.272339614795643	0.392845663027644	0.725274674384011	6.31024863270577
ENSLOCG00000016953	12.6457040431514	13.8104067946966	12.0787488748857	6.9769245312015	10.6954385246782	10.3156431925222	6.20318801545748	4.41720359269188	2.75495583878051	9.27538430356721	5.33951195347113
