fid	gid	dups	age
OG_17948	BL04390	4	Cephalochordata
OG_17948	BL31601	4	Cephalochordata
OG_17949	BL04393	1	Bralan
OG_17950	BL04394	1	Bralan
OG_17951	BL19885	3	Deuterostomia
OG_17951	BL97232	3	Deuterostomia
OG_17951	BL97233	3	Deuterostomia
OG_17953	BL05966	5	Cephalochordata
OG_17953	BL95958	5	Cephalochordata
OG_17953	BL95886	5	Cephalochordata
OG_17953	BL95888	5	Cephalochordata
OG_17953	BL95885	5	Cephalochordata
OG_17954	BL18215	4	Deuterostomia
OG_17954	BL12609	4	Deuterostomia
OG_17954	BL10113	4	Deuterostomia
OG_17954	BL95950	4	Deuterostomia
OG_17955	BL06820	1	Bralan
OG_17958	BL96091	3	Cephalochordata
OG_17958	BL21104	3	Cephalochordata
OG_17958	BL96092	3	Cephalochordata
OG_1795	BL00932	1	Bralan
OG_17964	BL13828	1	Bralan
OG_17965	BL08618	1	Bralan
OG_17968	BL19510	1	Bralan
OG_17970	BL06554	2	Bralan
OG_17970	BL12179	2	Bralan
OG_17971	BL20873	2	Cephalochordata
OG_17971	BL95085	2	Cephalochordata
OG_17972	BL20870	1	Bralan
OG_17973	BL20879	2	Bralan
OG_17973	BL31133	2	Bralan
OG_17975	BL14639	1	Bralan
OG_17976	BL02669	1	Bralan
OG_1797	BL04630	1	Bralan
OG_17982	BL05937	1	Bralan
OG_17983	BL29476	1	Bralan
OG_17989	BL01805	3	Bralan
OG_17989	BL07644	3	Bralan
OG_17989	BL15490	3	Bralan
OG_1798	BL04635	1	Bralan
OG_17990	BL11629	2	Cephalochordata
OG_17990	BL21869	2	Cephalochordata
OG_17991	BL12837	2	Bralan
OG_17991	BL21862	2	Bralan
OG_17992	BL24140	3	Cephalochordata
OG_17992	BL13536	3	Cephalochordata
OG_17992	BL81803	3	Cephalochordata
OG_17993	BL06125	1	Bralan
OG_17994	BL10329	1	Bralan
OG_17998	BL11587	2	Cephalochordata
OG_17998	BL04925	2	Cephalochordata
OG_1799	BL09742	1	Bralan
OG_179	BL13587	49	Cephalochordata
OG_179	BL08483	49	Cephalochordata
OG_179	BL21098	49	Cephalochordata
OG_179	BL24321	49	Cephalochordata
OG_179	BL12057	49	Cephalochordata
OG_179	BL24251	49	Cephalochordata
OG_179	BL09909	49	Cephalochordata
OG_179	BL21870	49	Cephalochordata
OG_179	BL01828	49	Cephalochordata
OG_179	BL25306	49	Cephalochordata
OG_179	BL11986	49	Cephalochordata
OG_179	BL28186	49	Cephalochordata
OG_179	BL22180	49	Cephalochordata
OG_179	BL19116	49	Cephalochordata
OG_179	BL02687	49	Cephalochordata
OG_179	BL06965	49	Cephalochordata
OG_179	BL07258	49	Cephalochordata
OG_179	BL95638	49	Cephalochordata
OG_179	BL19975	49	Cephalochordata
OG_179	BL95637	49	Cephalochordata
OG_179	BL03096	49	Cephalochordata
OG_179	BL10064	49	Cephalochordata
OG_179	BL78280	49	Cephalochordata
OG_179	BL22181	49	Cephalochordata
OG_179	BL22182	49	Cephalochordata
OG_179	BL12901	49	Cephalochordata
OG_179	BL18246	49	Cephalochordata
OG_179	BL07367	49	Cephalochordata
OG_179	BL18573	49	Cephalochordata
OG_179	BL06934	49	Cephalochordata
OG_179	BL02263	49	Cephalochordata
OG_179	BL56183	49	Cephalochordata
OG_179	BL34068	49	Cephalochordata
OG_179	BL34273	49	Cephalochordata
OG_179	BL74364	49	Cephalochordata
OG_179	BL02770	49	Cephalochordata
OG_179	BL22183	49	Cephalochordata
OG_179	BL22178	49	Cephalochordata
OG_179	BL43325	49	Cephalochordata
OG_179	BL74365	49	Cephalochordata
OG_179	BL34277	49	Cephalochordata
OG_179	BL78279	49	Cephalochordata
OG_179	BL74367	49	Cephalochordata
OG_179	BL95975	49	Cephalochordata
OG_179	BL34271	49	Cephalochordata
OG_179	BL56192	49	Cephalochordata
OG_179	BL95977	49	Cephalochordata
OG_179	BL12069	49	Cephalochordata
OG_179	BL08044	49	Cephalochordata
OG_17	BL18601	1	Bralan
OG_18001	BL19385	1	Bralan
OG_18004	BL16864	6	Cephalochordata
OG_18004	BL10301	6	Cephalochordata
OG_18004	BL03553	6	Cephalochordata
OG_18004	BL19839	6	Cephalochordata
OG_18004	BL18823	6	Cephalochordata
OG_18004	BL06635	6	Cephalochordata
OG_18005	BL10391	4	Chordata
OG_18005	BL05041	4	Chordata
OG_18005	BL03556	4	Chordata
OG_18005	BL13130	4	Chordata
OG_18006	BL02600	1	Bralan
OG_18007	BL97298	1	Bralan
OG_18009	BL21612	1	Bralan
OG_1800	BL38111	26	Cephalochordata
OG_1800	BL34166	26	Cephalochordata
OG_1800	BL38483	26	Cephalochordata
OG_1800	BL19215	26	Cephalochordata
OG_1800	BL46515	26	Cephalochordata
OG_1800	BL37663	26	Cephalochordata
OG_1800	BL09270	26	Cephalochordata
OG_1800	BL75344	26	Cephalochordata
OG_1800	BL49718	26	Cephalochordata
OG_1800	BL91128	26	Cephalochordata
OG_1800	BL71610	26	Cephalochordata
OG_1800	BL85831	26	Cephalochordata
OG_1800	BL83876	26	Cephalochordata
OG_1800	BL50791	26	Cephalochordata
OG_1800	BL83871	26	Cephalochordata
OG_1800	BL76151	26	Cephalochordata
OG_1800	BL02463	26	Cephalochordata
OG_1800	BL52657	26	Cephalochordata
OG_1800	BL76152	26	Cephalochordata
OG_1800	BL08031	26	Cephalochordata
OG_1800	BL81557	26	Cephalochordata
OG_1800	BL72066	26	Cephalochordata
OG_1800	BL50790	26	Cephalochordata
OG_1800	BL37468	26	Cephalochordata
OG_1800	BL67927	26	Cephalochordata
OG_1800	BL12723	26	Cephalochordata
OG_18011	BL23134	1	Bralan
OG_18012	BL23014	2	Cephalochordata
OG_18012	BL23135	2	Cephalochordata
OG_18013	BL02719	2	Bralan
OG_18013	BL14342	2	Bralan
OG_18015	BL11449	2	Bralan
OG_18015	BL09377	2	Bralan
OG_18016	BL09372	1	Bralan
OG_18018	BL22665	1	Bralan
OG_1801	BL16147	2	Cephalochordata
OG_1801	BL22623	2	Cephalochordata
OG_18023	BL02185	1	Bralan
OG_18024	BL00782	2	Cephalochordata
OG_18024	BL19875	2	Cephalochordata
OG_18025	BL19685	2	Cephalochordata
OG_18025	BL17085	2	Cephalochordata
OG_18026	BL18055	1	Bralan
OG_18028	BL15825	1	Bralan
OG_1802	BL13534	1	Bralan
OG_18035	BL02364	2	Deuterostomia
OG_18035	BL03795	2	Deuterostomia
OG_18036	BL04839	1	Bralan
OG_1803	BL13531	1	Bralan
OG_18040	BL16013	1	Bralan
OG_18041	BL04831	1	Bralan
OG_18042	BL14611	2	Cephalochordata
OG_18042	BL02399	2	Cephalochordata
OG_18043	BL11992	1	Bralan
OG_18044	BL18860	1	Bralan
OG_18045	BL22834	2	Cephalochordata
OG_18045	BL02431	2	Cephalochordata
OG_18048	BL10280	1	Bralan
OG_18049	BL04488	1	Bralan
OG_1804	BL13533	1	Bralan
OG_18050	BL03451	1	Bralan
OG_18053	BL08481	1	Bralan
OG_18057	BL01569	1	Bralan
OG_18058	BL01574	2	Cephalochordata
OG_18058	BL12698	2	Cephalochordata
OG_1805	BL16964	2	Bralan
OG_1805	BL16963	2	Bralan
OG_18063	BL22036	1	Bralan
OG_18064	BL24086	1	Bralan
OG_18067	BL20500	1	Bralan
OG_18069	BL06835	2	Cephalochordata
OG_18069	BL01232	2	Cephalochordata
OG_18070	BL01237	1	Bralan
OG_18072	BL22775	4	Cephalochordata
OG_18072	BL24206	4	Cephalochordata
OG_18072	BL02476	4	Cephalochordata
OG_18072	BL18245	4	Cephalochordata
OG_18073	BL18241	1	Bralan
OG_18077	BL23033	3	Cephalochordata
OG_18077	BL69241	3	Cephalochordata
OG_18077	BL47104	3	Cephalochordata
OG_18078	BL15720	1	Bralan
OG_1807	BL05232	2	Bralan
OG_1807	BL10849	2	Bralan
OG_18080	BL05161	1	Bralan
OG_18083	BL05168	1	Bralan
OG_18087	BL11297	1	Bralan
OG_18093	BL08699	1	Bralan
OG_18094	BL08695	1	Bralan
OG_18098	BL12464	1	Bralan
OG_1809	BL10843	1	Bralan
OG_180	BL00783	4	Cephalochordata
OG_180	BL01303	4	Cephalochordata
OG_180	BL20696	4	Cephalochordata
OG_180	BL08738	4	Cephalochordata
OG_18102	BL20363	1	Bralan
OG_18107	BL24127	1	Bralan
OG_18109	BL17126	1	Bralan
OG_18113	BL21571	1	Bralan
OG_18115	BL06046	1	Bralan
OG_18116	BL03335	3	Cephalochordata
OG_18116	BL17899	3	Cephalochordata
OG_18116	BL33410	3	Cephalochordata
OG_1811	BL22111	1	Bralan
OG_18122	BL08716	1	Bralan
OG_18124	BL12039	1	Bralan
OG_18125	BL19047	2	Bralan
OG_18125	BL00731	2	Bralan
OG_18126	BL13077	1	Bralan
OG_18128	BL20938	1	Bralan
OG_18129	BL23374	1	Bralan
OG_1812	BL08062	1	Bralan
OG_18130	BL19366	1	Bralan
OG_18140	BL05717	1	Bralan
OG_18141	BL03396	1	Bralan
OG_18142	BL11155	1	Bralan
OG_18144	BL00729	1	Bralan
OG_18145	BL04402	1	Bralan
OG_18146	BL04407	1	Bralan
OG_18148	BL02767	1	Bralan
OG_18149	BL18523	1	Bralan
OG_1814	BL24184	2	Bralan
OG_1814	BL13759	2	Bralan
OG_18150	BL02488	1	Bralan
OG_18151	BL09115	1	Bralan
OG_18152	BL02492	2	Deuterostomia
OG_18152	BL02490	2	Deuterostomia
OG_18154	BL02499	1	Bralan
OG_18156	BL12544	1	Bralan
OG_1815	BL24189	1	Bralan
OG_18162	BL15139	1	Bralan
OG_18164	BL24249	2	Bralan
OG_18164	BL15135	2	Bralan
OG_18166	BL15900	1	Bralan
OG_18168	BL19112	1	Bralan
OG_18169	BL19118	1	Bralan
OG_1816	BL36100	1	Bralan
OG_18170	BL30223	1	Bralan
OG_18171	BL21476	2	Cephalochordata
OG_18171	BL01446	2	Cephalochordata
OG_18174	BL96677	2	Ceph2
OG_18174	BL96765	2	Ceph2
OG_18175	BL23453	2	Cephalochordata
OG_18175	BL06281	2	Cephalochordata
OG_18177	BL07487	1	Bralan
OG_18178.1	BL02301	1	Bralan
OG_1817	BL20608	1	Bralan
OG_18180	BL01885	1	Bralan
OG_18181	BL10530	2	Cephalochordata
OG_18181	BL07736	2	Cephalochordata
OG_18182	BL07735	1	Bralan
OG_18184	BL16189	1	Bralan
OG_18185	BL10431	1	Bralan
OG_18186	BL14678	3	Bralan
OG_18186	BL08566	3	Bralan
OG_18186	BL23567	3	Bralan
OG_18188	BL08564	1	Bralan
OG_1818	BL20604	1	Bralan
OG_18190	BL16870	1	Bralan
OG_18191	BL11474	1	Bralan
OG_18192	BL00913	1	Bralan
OG_18195	BL28390	2	Cephalochordata
OG_18195	BL24048	2	Cephalochordata
OG_18197	BL95985	1	Bralan
OG_1819	BL14952	1	Bralan
OG_18202	BL17983	1	Bralan
OG_18203	BL05215	1	Bralan
OG_18205	BL07354	3	Cephalochordata
OG_18205	BL08791	3	Cephalochordata
OG_18205	BL03179	3	Cephalochordata
OG_18207	BL11803	1	Bralan
OG_18208	BL08374	2	Bralan
OG_18208	BL27634	2	Bralan
OG_18209	BL96518	1	Bralan
OG_18213	BL09010	2	Bralan
OG_18213	BL20624	2	Bralan
OG_18216	BL14979	1	Bralan
OG_18217	BL01576	1	Bralan
OG_1821	BL21019	3	Bralan
OG_1821	BL02277	3	Bralan
OG_1821	BL79123	3	Bralan
OG_18220	BL11388	1	Bralan
OG_18221	BL24567	1	Bralan
OG_18222	BL20738	2	Cephalochordata
OG_18222	BL20735	2	Cephalochordata
OG_18223	BL20731	1	Bralan
OG_18226	BL18701	1	Bralan
OG_18228	BL19705	1	Bralan
OG_1822	BL22935	1	Bralan
OG_18231	BL02060	1	Bralan
OG_18236	BL11395	1	Bralan
OG_18237	BL08241	1	Bralan
OG_1823	BL17373	1	Bralan
OG_18240	BL11536	1	Bralan
OG_18244	BL09682	1	Bralan
OG_18245	BL11563	4	Bralan
OG_18245	BL02775	4	Bralan
OG_18245	BL09530	4	Bralan
OG_18245	BL18533	4	Bralan
OG_18246	BL13700	1	Bralan
OG_18248	BL15624	1	Bralan
OG_18249	BL15623	1	Bralan
OG_18250	BL15620	1	Bralan
OG_18251	BL14393	1	Bralan
OG_18252	BL20190	1	Bralan
OG_18256	BL01307	1	Bralan
OG_18257	BL01302	1	Bralan
OG_18258	BL00530	1	Bralan
OG_18259	BL11308	1	Bralan
OG_1825	BL21685	29	Cephalochordata
OG_1825	BL06237	29	Cephalochordata
OG_1825	BL96793	29	Cephalochordata
OG_1825	BL10967	29	Cephalochordata
OG_1825	BL30178	29	Cephalochordata
OG_1825	BL26134	29	Cephalochordata
OG_1825	BL14133	29	Cephalochordata
OG_1825	BL97374	29	Cephalochordata
OG_1825	BL48662	29	Cephalochordata
OG_1825	BL00990	29	Cephalochordata
OG_1825	BL24187	29	Cephalochordata
OG_1825	BL32299	29	Cephalochordata
OG_1825	BL16317	29	Cephalochordata
OG_1825	BL29418	29	Cephalochordata
OG_1825	BL06096	29	Cephalochordata
OG_1825	BL12561	29	Cephalochordata
OG_1825	BL10730	29	Cephalochordata
OG_1825	BL02196	29	Cephalochordata
OG_1825	BL05179	29	Cephalochordata
OG_1825	BL29609	29	Cephalochordata
OG_1825	BL15428	29	Cephalochordata
OG_1825	BL30345	29	Cephalochordata
OG_1825	BL20356	29	Cephalochordata
OG_1825	BL07109	29	Cephalochordata
OG_1825	BL01863	29	Cephalochordata
OG_1825	BL29043	29	Cephalochordata
OG_1825	BL04019	29	Cephalochordata
OG_1825	BL95642	29	Cephalochordata
OG_1825	BL13702	29	Cephalochordata
OG_18260	BL20269	1	Bralan
OG_18262	BL03273	1	Bralan
OG_18263	BL03272	1	Bralan
OG_18264	BL03271	1	Bralan
OG_18267	BL03274	1	Bralan
OG_18268	BL16392	1	Bralan
OG_1826	BL26131	2	Bralan
OG_1826	BL00907	2	Bralan
OG_18270	BL01155	4	Cephalochordata
OG_18270	BL24926	4	Cephalochordata
OG_18270	BL12603	4	Cephalochordata
OG_18270	BL16397	4	Cephalochordata
OG_18275	BL12423	1	Bralan
OG_18277	BL04647	1	Bralan
OG_1827	BL26139	1	Bralan
OG_18280	BL25359	6	Cephalochordata
OG_18280	BL00279	6	Cephalochordata
OG_18280	BL12891	6	Cephalochordata
OG_18280	BL15047	6	Cephalochordata
OG_18280	BL23565	6	Cephalochordata
OG_18280	BL17970	6	Cephalochordata
OG_18281	BL13279	1	Bralan
OG_18282	BL13857	1	Bralan
OG_18283	BL02910	1	Bralan
OG_18284	BL21376	1	Bralan
OG_18286	BL21561	2	Cephalochordata
OG_18286	BL02919	2	Cephalochordata
OG_18288	BL08455	1	Bralan
OG_1828	BL96572	12	Deuterostomia
OG_1828	BL07862	12	Deuterostomia
OG_1828	BL06971	12	Deuterostomia
OG_1828	BL24438	12	Deuterostomia
OG_1828	BL05389	12	Deuterostomia
OG_1828	BL20683	12	Deuterostomia
OG_1828	BL96573	12	Deuterostomia
OG_1828	BL10672	12	Deuterostomia
OG_1828	BL04778	12	Deuterostomia
OG_1828	BL24591	12	Deuterostomia
OG_1828	BL43826	12	Deuterostomia
OG_1828	BL24855	12	Deuterostomia
OG_18291	BL09470	1	Bralan
OG_18293	BL17162	1	Bralan
OG_18295	BL17161	2	Cephalochordata
OG_18295	BL06577	2	Cephalochordata
OG_18297	BL22549	1	Bralan
OG_18299	BL13136	1	Bralan
OG_1829	BL21353	1	Bralan
OG_182	BL07013	1	Bralan
OG_18300	BL14062	1	Bralan
OG_18301	BL17831	1	Bralan
OG_18302	BL17839	1	Bralan
OG_18305	BL18741	1	Bralan
OG_18308	BL20787	1	Bralan
OG_1830	BL21358	1	Bralan
OG_18313	BL01111	1	Bralan
OG_18314	BL17688	6	Cephalochordata
OG_18314	BL01112	6	Cephalochordata
OG_18314	BL01336	6	Cephalochordata
OG_18314	BL18966	6	Cephalochordata
OG_18314	BL19945	6	Cephalochordata
OG_18314	BL04250	6	Cephalochordata
OG_18315	BL11746	1	Bralan
OG_18316	BL00448	2	Bralan
OG_18316	BL16177	2	Bralan
OG_18317	BL16022	3	Cephalochordata
OG_18317	BL17894	3	Cephalochordata
OG_18317	BL04562	3	Cephalochordata
OG_18318	BL21422	1	Bralan
OG_1831	BL25443	1	Bralan
OG_18322	BL28609	3	Cephalochordata
OG_18322	BL02598	3	Cephalochordata
OG_18322	BL01995	3	Cephalochordata
OG_18324	BL06871	1	Bralan
OG_18326	BL58561	1	Bralan
OG_18327	BL12460	1	Bralan
OG_18328	BL09736	3	Cephalochordata
OG_18328	BL24721	3	Cephalochordata
OG_18328	BL12461	3	Cephalochordata
OG_18329	BL12467	1	Bralan
OG_1832.1	BL29493	18	Deuterostomia
OG_1832.1	BL15585	18	Deuterostomia
OG_1832.1	BL31043	18	Deuterostomia
OG_1832.1	BL07474	18	Deuterostomia
OG_1832.1	BL22518	18	Deuterostomia
OG_1832.1	BL42872	18	Deuterostomia
OG_1832.1	BL07708	18	Deuterostomia
OG_1832.1	BL09705	18	Deuterostomia
OG_1832.1	BL14053	18	Deuterostomia
OG_1832.1	BL19467	18	Deuterostomia
OG_1832.1	BL95778	18	Deuterostomia
OG_1832.1	BL03195	18	Deuterostomia
OG_1832.1	BL27580	18	Deuterostomia
OG_1832.1	BL01911	18	Deuterostomia
OG_1832.1	BL22202	18	Deuterostomia
OG_1832.1	BL23265	18	Deuterostomia
OG_1832.1	BL97094	18	Deuterostomia
OG_1832.1	BL97091	18	Deuterostomia
OG_1832.2	BL97092	11	Deuterostomia
OG_1832.2	BL31339	11	Deuterostomia
OG_1832.2	BL29492	11	Deuterostomia
OG_1832.2	BL05037	11	Deuterostomia
OG_1832.2	BL96276	11	Deuterostomia
OG_1832.2	BL96293	11	Deuterostomia
OG_1832.2	BL15780	11	Deuterostomia
OG_1832.2	BL97062	11	Deuterostomia
OG_1832.2	BL18932	11	Deuterostomia
OG_1832.2	BL22514	11	Deuterostomia
OG_1832.2	BL97095	11	Deuterostomia
OG_1832.3	BL29492	7	Deuterostomia
OG_1832.3	BL05037	7	Deuterostomia
OG_1832.3	BL96276	7	Deuterostomia
OG_1832.3	BL97062	7	Deuterostomia
OG_1832.3	BL18932	7	Deuterostomia
OG_1832.3	BL22514	7	Deuterostomia
OG_1832.3	BL97095	7	Deuterostomia
OG_1832.4	BL96293	2	Bralan
OG_1832.4	BL15780	2	Bralan
OG_1832.5	BL15585	12	Deuterostomia
OG_1832.5	BL31043	12	Deuterostomia
OG_1832.5	BL42872	12	Deuterostomia
OG_1832.5	BL07708	12	Deuterostomia
OG_1832.5	BL09705	12	Deuterostomia
OG_1832.5	BL19467	12	Deuterostomia
OG_1832.5	BL95778	12	Deuterostomia
OG_1832.5	BL03195	12	Deuterostomia
OG_1832.5	BL27580	12	Deuterostomia
OG_1832.5	BL01911	12	Deuterostomia
OG_1832.5	BL22202	12	Deuterostomia
OG_1832.5	BL23265	12	Deuterostomia
OG_1832.6	BL07474	5	Deuterostomia
OG_1832.6	BL22518	5	Deuterostomia
OG_1832.6	BL14053	5	Deuterostomia
OG_1832.6	BL97094	5	Deuterostomia
OG_1832.6	BL97091	5	Deuterostomia
OG_1832.7	BL97062	4	Bralan
OG_1832.7	BL18932	4	Bralan
OG_1832.7	BL22514	4	Bralan
OG_1832.7	BL97095	4	Bralan
OG_1832.8	BL29492	3	Bralan
OG_1832.8	BL05037	3	Bralan
OG_1832.8	BL96276	3	Bralan
OG_18330	BL13339	1	Bralan
OG_18333	BL14102	1	Bralan
OG_18335	BL09062	1	Bralan
OG_18339	BL03962	1	Bralan
OG_1833	BL06301	1	Bralan
OG_18340	BL20412	2	Cephalochordata
OG_18340	BL11883	2	Cephalochordata
OG_18341	BL09932	1	Bralan
OG_18343	BL08086	2	Chordata
OG_18343	BL18190	2	Chordata
OG_18344	BL18894	1	Bralan
OG_18346	BL22990	1	Bralan
OG_18347	BL17317	1	Bralan
OG_18349	BL17318	1	Bralan
OG_1834	BL06303	1	Bralan
OG_18350	BL20841	1	Bralan
OG_18351	BL20840	1	Bralan
OG_18352	BL05904	1	Bralan
OG_18358	BL20065	1	Bralan
OG_1835	BL06305	1	Bralan
OG_18360	BL24776	1	Bralan
OG_18361	BL01638	1	Bralan
OG_18362	BL20200	1	Bralan
OG_18364	BL02388	1	Bralan
OG_18365	BL02387	1	Bralan
OG_18367	BL16006	1	Bralan
OG_1836	BL03875	1	Bralan
OG_18378	BL23106	1	Bralan
OG_1837	BL01653	1	Bralan
OG_18380	BL09382	1	Bralan
OG_18387	BL00664	1	Bralan
OG_18389	BL04785	3	Bralan
OG_18389	BL23380	3	Bralan
OG_18389	BL69576	3	Bralan
OG_1838	BL05020	1	Bralan
OG_18390	BL09783	1	Bralan
OG_18393	BL18083	1	Bralan
OG_18395	BL18332	1	Bralan
OG_18397	BL21277	1	Bralan
OG_1839	BL05023	1	Bralan
OG_183	BL07010	2	Cephalochordata
OG_183	BL14059	2	Cephalochordata
OG_18401	BL18617	1	Bralan
OG_18402	BL04841	1	Bralan
OG_18403	BL04849	1	Bralan
OG_18405	BL18854	1	Bralan
OG_18407	BL18859	1	Bralan
OG_1840	BL10645	1	Bralan
OG_18411	BL16699	1	Bralan
OG_18412	BL12819	1	Bralan
OG_18413	BL12817	1	Bralan
OG_1841	BL95219	3	Chordata
OG_1841	BL00013	3	Chordata
OG_1841	BL18235	3	Chordata
OG_18421.1	BL20565	5	Cephalochordata
OG_18421.1	BL10504	5	Cephalochordata
OG_18421.1	BL95728	5	Cephalochordata
OG_18421.1	BL95727	5	Cephalochordata
OG_18421.1	BL14407	5	Cephalochordata
OG_18422	BL08367	1	Bralan
OG_18423	BL16904	1	Bralan
OG_18424	BL16900	1	Bralan
OG_18426	BL03483	1	Bralan
OG_18428	BL11673	1	Bralan
OG_1842	BL08263	1	Bralan
OG_18435	BL24944	1	Bralan
OG_18439	BL22040	1	Bralan
OG_1843	BL08264	1	Bralan
OG_18444	BL19537	1	Bralan
OG_18445	BL21669	1	Bralan
OG_18447	BL31763	1	Bralan
OG_18448	BL15666	1	Bralan
OG_18449	BL20537	1	Bralan
OG_1844	BL08266	1	Bralan
OG_18450	BL20532	1	Bralan
OG_18451	BL01194	1	Bralan
OG_18452	BL23864	2	Cephalochordata
OG_18452	BL18276	2	Cephalochordata
OG_18454	BL05470	1	Bralan
OG_18456	BL95097	4	Cephalochordata
OG_18456	BL95098	4	Cephalochordata
OG_18456	BL03286	4	Cephalochordata
OG_18456	BL95096	4	Cephalochordata
OG_18457	BL95093	1	Bralan
OG_18459	BL14422	1	Bralan
OG_1845	BL96808	2	Bralan
OG_1845	BL96807	2	Bralan
OG_18461	BL03677	1	Bralan
OG_18464	BL08665	1	Bralan
OG_18465	BL08666	1	Bralan
OG_18467	BL54329	1	Bralan
OG_18468	BL50431	1	Bralan
OG_18469	BL89463	1	Bralan
OG_1846	BL11515	1	Bralan
OG_18470	BL17397	1	Bralan
OG_18474	BL21000	1	Bralan
OG_18477	BL15533	1	Bralan
OG_18479	BL23692	1	Bralan
OG_1847	BL11516	1	Bralan
OG_18480	BL06268	1	Bralan
OG_18481	BL20359	1	Bralan
OG_18483	BL19538	1	Bralan
OG_18485	BL21584	1	Bralan
OG_18488	BL12661	1	Bralan
OG_1848	BL04423	1	Bralan
OG_18491	BL11022	1	Bralan
OG_18493	BL04791	1	Bralan
OG_18494	BL29263	1	Bralan
OG_18495	BL03302	1	Bralan
OG_18496	BL19461	2	Bralan
OG_18496	BL02659	2	Bralan
OG_18498	BL25003	1	Bralan
OG_18499	BL12706	1	Bralan
OG_1849	BL02325	1	Bralan
OG_184	BL04080	1	Bralan
OG_18501	BL95119	1	Bralan
OG_18504	BL03590	2	Bralan
OG_18504	BL12663	2	Bralan
OG_18505	BL02059	1	Bralan
OG_18506	BL11592	1	Bralan
OG_1850	BL38230	4	Chordata
OG_1850	BL23707	4	Chordata
OG_1850	BL12097	4	Chordata
OG_1850	BL07936	4	Chordata
OG_18510	BL31205	2	Bralan
OG_18510	BL10037	2	Bralan
OG_18511	BL08512	2	Bralan
OG_18511	BL15049	2	Bralan
OG_18512	BL00516	1	Bralan
OG_18515	BL15873	1	Bralan
OG_18516	BL17589	1	Bralan
OG_18517	BL08900	1	Bralan
OG_18518	BL95382	4	Cephalochordata
OG_18518	BL14586	4	Cephalochordata
OG_18518	BL95383	4	Cephalochordata
OG_18518	BL19037	4	Cephalochordata
OG_1851.1	BL21369	5	Deuterostomia
OG_1851.1	BL02745	5	Deuterostomia
OG_1851.1	BL47468	5	Deuterostomia
OG_1851.1	BL13799	5	Deuterostomia
OG_1851.1	BL62187	5	Deuterostomia
OG_18522	BL20143	1	Bralan
OG_18525	BL06666	1	Bralan
OG_18526	BL10230	1	Bralan
OG_18529	BL10581	1	Bralan
OG_1852	BL20035	5	Cephalochordata
OG_1852	BL19395	5	Cephalochordata
OG_1852	BL95752	5	Cephalochordata
OG_1852	BL95751	5	Cephalochordata
OG_1852	BL95750	5	Cephalochordata
OG_18530	BL05365	1	Bralan
OG_18531	BL11181	1	Bralan
OG_18533	BL05586	3	Bralan
OG_18533	BL08227	3	Bralan
OG_18533	BL14964	3	Bralan
OG_18535	BL03409	1	Bralan
OG_18538	BL14214	1	Bralan
OG_18539	BL10916	1	Bralan
OG_1853	BL22485	2	Cephalochordata
OG_1853	BL02881	2	Cephalochordata
OG_18540	BL10914	1	Bralan
OG_18541	BL02847	1	Bralan
OG_18542	BL24428	1	Bralan
OG_18543	BL02845	1	Bralan
OG_18544	BL08768	1	Bralan
OG_18548	BL19961	1	Bralan
OG_1854	BL22486	1	Bralan
OG_18551	BL04343	1	Bralan
OG_18553	BL18792	1	Bralan
OG_18554	BL75988	3	Bralan
OG_18554	BL10061	3	Bralan
OG_18554	BL01107	3	Bralan
OG_18557	BL07706	1	Bralan
OG_18559	BL13952	2	Bralan
OG_18559	BL20832	2	Bralan
OG_1855	BL27657	6	Deuterostomia
OG_1855	BL29117	6	Deuterostomia
OG_1855	BL07675	6	Deuterostomia
OG_1855	BL03084	6	Deuterostomia
OG_1855	BL24703	6	Deuterostomia
OG_1855	BL10309	6	Deuterostomia
OG_18560	BL01702	1	Bralan
OG_18561	BL01568	2	Cephalochordata
OG_18561	BL03107	2	Cephalochordata
OG_18563	BL05287	1	Bralan
OG_18566	BL16823	1	Bralan
OG_18568	BL07437	1	Bralan
OG_18569	BL08555	1	Bralan
OG_1856	BL14559	1	Bralan
OG_18572	BL12499	1	Bralan
OG_18573	BL17462	1	Bralan
OG_18576	BL23612	1	Bralan
OG_18582	BL25287	1	Bralan
OG_18584	BL22254	1	Bralan
OG_18586	BL21505	3	Ceph2
OG_18586	BL08380	3	Ceph2
OG_18586	BL13601	3	Ceph2
OG_1858	BL23674	1	Bralan
OG_18590	BL24156	1	Bralan
OG_18593	BL20677	1	Bralan
OG_18594	BL01090	1	Bralan
OG_18595	BL26211	5	Chordata
OG_18595	BL00098	5	Chordata
OG_18595	BL05576	5	Chordata
OG_18595	BL16336	5	Chordata
OG_18595	BL01093	5	Chordata
OG_18596	BL01092	1	Bralan
OG_18598	BL04064	1	Bralan
OG_1859	BL18056	14	Chordata
OG_1859	BL19320	14	Chordata
OG_1859	BL10482	14	Chordata
OG_1859	BL96638	14	Chordata
OG_1859	BL08445	14	Chordata
OG_1859	BL11611	14	Chordata
OG_1859	BL27176	14	Chordata
OG_1859	BL28880	14	Chordata
OG_1859	BL13194	14	Chordata
OG_1859	BL96639	14	Chordata
OG_1859	BL95247	14	Chordata
OG_1859	BL07455	14	Chordata
OG_1859	BL97167	14	Chordata
OG_1859	BL26480	14	Chordata
OG_185	BL04082	1	Bralan
OG_18600	BL02034	1	Bralan
