fid	gid	dups	age
OG_17637	ENSLOCG00000010025	1	Lepocu
OG_17640	ENSLOCG00000012984	1	Lepocu
OG_17647	ENSLOCG00000007491	1	Lepocu
OG_17648	ENSLOCG00000009243	1	Lepocu
OG_17649	ENSLOCG00000002241	1	Lepocu
OG_1764	ENSLOCG00000001336	2	Vertebrata
OG_1764	ENSLOCG00000009939	2	Vertebrata
OG_17657	ENSLOCG00000016552	1	Lepocu
OG_17658	ENSLOCG00000014767	4	Vertebrata
OG_17658	ENSLOCG00000010367	4	Vertebrata
OG_17658	ENSLOCG00000012322	4	Vertebrata
OG_17658	ENSLOCG00000015838	4	Vertebrata
OG_17659	ENSLOCG00000013027	1	Lepocu
OG_1765	ENSLOCG00000007939	2	Gnathostomata
OG_1765	ENSLOCG00000015294	2	Gnathostomata
OG_17660	ENSLOCG00000004860	1	Lepocu
OG_17661	ENSLOCG00000016258	1	Lepocu
OG_17663	ENSLOCG00000002775	1	Lepocu
OG_17666	ENSLOCG00000001999	1	Lepocu
OG_17669	ENSLOCG00000007226	2	Gnathostomata
OG_17669	ENSLOCG00000003895	2	Gnathostomata
OG_1766	ENSLOCG00000005788	2	Gnathostomata
OG_1766	ENSLOCG00000013449	2	Gnathostomata
OG_17671	ENSLOCG00000009746	1	Lepocu
OG_17673	ENSLOCG00000002401	1	Lepocu
OG_17674	ENSLOCG00000012126	1	Lepocu
OG_17675	ENSLOCG00000010930	2	Gnathostomata
OG_17675	ENSLOCG00000002547	2	Gnathostomata
OG_17677	ENSLOCG00000007116	1	Lepocu
OG_1767	ENSLOCG00000008616	1	Lepocu
OG_17680	ENSLOCG00000006848	1	Lepocu
OG_17681	ENSLOCG00000014796	1	Lepocu
OG_17683	ENSLOCG00000006408	1	Lepocu
OG_17684	ENSLOCG00000012758	1	Lepocu
OG_17685	ENSLOCG00000005836	1	Lepocu
OG_17687	ENSLOCG00000016977	2	Gnathostomata
OG_17687	ENSLOCG00000002539	2	Gnathostomata
OG_17688	ENSLOCG00000004403	1	Lepocu
OG_17689	ENSLOCG00000015127	2	Gnathostomata
OG_17689	ENSLOCG00000009085	2	Gnathostomata
OG_1768	ENSLOCG00000010807	3	Vertebrata
OG_1768	ENSLOCG00000011485	3	Vertebrata
OG_1768	ENSLOCG00000010320	3	Vertebrata
OG_17692	ENSLOCG00000011780	1	Lepocu
OG_17698	ENSLOCG00000013196	3	Gnathostomata
OG_17698	ENSLOCG00000007273	3	Gnathostomata
OG_17698	ENSLOCG00000009097	3	Gnathostomata
OG_1769	ENSLOCG00000010236	1	Lepocu
OG_176	ENSLOCG00000012492	1	Lepocu
OG_17700	ENSLOCG00000016870	1	Lepocu
OG_17704	ENSLOCG00000013820	2	Vertebrata
OG_17704	ENSLOCG00000011046	2	Vertebrata
OG_17705	ENSLOCG00000011139	1	Lepocu
OG_17712	ENSLOCG00000009504	1	Lepocu
OG_1771	ENSLOCG00000007385	1	Lepocu
OG_17721	ENSLOCG00000009995	2	Vertebrata
OG_17721	ENSLOCG00000017227	2	Vertebrata
OG_17722	ENSLOCG00000017204	1	Lepocu
OG_17724	ENSLOCG00000008837	1	Lepocu
OG_17727	ENSLOCG00000008445	1	Lepocu
OG_17729	ENSLOCG00000010181	1	Lepocu
OG_1772	ENSLOCG00000008368	1	Lepocu
OG_17731	ENSLOCG00000010593	1	Lepocu
OG_17734	ENSLOCG00000008522	1	Lepocu
OG_17739	ENSLOCG00000012007	1	Lepocu
OG_1773	ENSLOCG00000011314	1	Lepocu
OG_17741	ENSLOCG00000013429	1	Lepocu
OG_17743	ENSLOCG00000003639	2	Vertebrata
OG_17743	ENSLOCG00000003793	2	Vertebrata
OG_1774	ENSLOCG00000016376	1	Lepocu
OG_17750	ENSLOCG00000008889	1	Lepocu
OG_17751	ENSLOCG00000002301	1	Lepocu
OG_17752	ENSLOCG00000013146	2	Vertebrata
OG_17752	ENSLOCG00000004251	2	Vertebrata
OG_17754	ENSLOCG00000006157	1	Lepocu
OG_17756	ENSLOCG00000002476	1	Lepocu
OG_17759	ENSLOCG00000015799	1	Lepocu
OG_1775	ENSLOCG00000004941	1	Lepocu
OG_17760	ENSLOCG00000017919	1	Lepocu
OG_17765	ENSLOCG00000011342	1	Lepocu
OG_17767	ENSLOCG00000014277	2	Vertebrata
OG_17767	ENSLOCG00000016052	2	Vertebrata
OG_17768	ENSLOCG00000016491	2	Vertebrata
OG_17768	ENSLOCG00000001567	2	Vertebrata
OG_17769	ENSLOCG00000006645	1	Lepocu
OG_1776	ENSLOCG00000012212	1	Lepocu
OG_17772	ENSLOCG00000012027	1	Lepocu
OG_17774	ENSLOCG00000011948	1	Lepocu
OG_17776	ENSLOCG00000015129	1	Lepocu
OG_17779	ENSLOCG00000006793	1	Lepocu
OG_1777	ENSLOCG00000001712	1	Lepocu
OG_17780	ENSLOCG00000010468	1	Lepocu
OG_17781	ENSLOCG00000001258	1	Lepocu
OG_17787	ENSLOCG00000007707	1	Lepocu
OG_1778	ENSLOCG00000005057	1	Lepocu
OG_17790	ENSLOCG00000002784	1	Lepocu
OG_17799	ENSLOCG00000010157	1	Lepocu
OG_17802	ENSLOCG00000005257	2	Gnathostomata
OG_17802	ENSLOCG00000007595	2	Gnathostomata
OG_17804	ENSLOCG00000010197	2	Gnathostomata
OG_17804	ENSLOCG00000005214	2	Gnathostomata
OG_17806	ENSLOCG00000018306	1	Lepocu
OG_1780	ENSLOCG00000006453	1	Lepocu
OG_17811	ENSLOCG00000004256	1	Lepocu
OG_17812	ENSLOCG00000003332	1	Lepocu
OG_17813	ENSLOCG00000011061	1	Lepocu
OG_17814	ENSLOCG00000006751	1	Lepocu
OG_17817	ENSLOCG00000003672	1	Lepocu
OG_17818	ENSLOCG00000011543	1	Lepocu
OG_17819	ENSLOCG00000016036	1	Lepocu
OG_1781	ENSLOCG00000012101	1	Lepocu
OG_17821	ENSLOCG00000000963	1	Lepocu
OG_17823	ENSLOCG00000003903	1	Lepocu
OG_17828	ENSLOCG00000003477	2	Vertebrata
OG_17828	ENSLOCG00000016559	2	Vertebrata
OG_17829	ENSLOCG00000004907	2	Vertebrata
OG_17829	ENSLOCG00000009954	2	Vertebrata
OG_17835	ENSLOCG00000009469	1	Lepocu
OG_17837	ENSLOCG00000015285	1	Lepocu
OG_1783	ENSLOCG00000012854	3	Vertebrata
OG_1783	ENSLOCG00000014365	3	Vertebrata
OG_1783	ENSLOCG00000016429	3	Vertebrata
OG_17840	ENSLOCG00000016002	1	Lepocu
OG_17841	ENSLOCG00000006539	1	Lepocu
OG_17842	ENSLOCG00000004988	2	Vertebrata
OG_17842	ENSLOCG00000007298	2	Vertebrata
OG_17843	ENSLOCG00000010649	2	Vertebrata
OG_17843	ENSLOCG00000016793	2	Vertebrata
OG_17845	ENSLOCG00000007475	1	Lepocu
OG_1784	ENSLOCG00000002285	1	Lepocu
OG_17850	ENSLOCG00000004980	1	Lepocu
OG_17855	ENSLOCG00000017706	2	Gnathostomata
OG_17855	ENSLOCG00000017996	2	Gnathostomata
OG_1785	ENSLOCG00000011004	1	Lepocu
OG_17861	ENSLOCG00000008919	3	Vertebrata
OG_17861	ENSLOCG00000002402	3	Vertebrata
OG_17861	ENSLOCG00000017208	3	Vertebrata
OG_17863	ENSLOCG00000010969	2	Vertebrata
OG_17863	ENSLOCG00000014740	2	Vertebrata
OG_17866	ENSLOCG00000017761	2	Gnathostomata
OG_17866	ENSLOCG00000018104	2	Gnathostomata
OG_17868	ENSLOCG00000009402	1	Lepocu
OG_1786	ENSLOCG00000012739	1	Lepocu
OG_17871	ENSLOCG00000006142	1	Lepocu
OG_17872	ENSLOCG00000009417	2	Vertebrata
OG_17872	ENSLOCG00000010541	2	Vertebrata
OG_17875	ENSLOCG00000009224	2	Gnathostomata
OG_17875	ENSLOCG00000015369	2	Gnathostomata
OG_17876	ENSLOCG00000016708	3	Vertebrata
OG_17876	ENSLOCG00000014813	3	Vertebrata
OG_17876	ENSLOCG00000011633	3	Vertebrata
OG_1787	ENSLOCG00000001216	2	Gnathostomata
OG_1787	ENSLOCG00000013499	2	Gnathostomata
OG_17880	ENSLOCG00000011157	1	Lepocu
OG_17881	ENSLOCG00000014724	2	Gnathostomata
OG_17881	ENSLOCG00000004765	2	Gnathostomata
OG_17882	ENSLOCG00000009215	3	Gnathostomata
OG_17882	ENSLOCG00000012277	3	Gnathostomata
OG_17882	ENSLOCG00000000021	3	Gnathostomata
OG_17885	ENSLOCG00000007857	2	Gnathostomata
OG_17885	ENSLOCG00000002392	2	Gnathostomata
OG_17886	ENSLOCG00000007822	1	Lepocu
OG_17888	ENSLOCG00000012074	1	Lepocu
OG_1788.2	ENSLOCG00000015474	1	Lepocu
OG_17890	ENSLOCG00000015826	2	Vertebrata
OG_17890	ENSLOCG00000005436	2	Vertebrata
OG_17891	ENSLOCG00000000934	1	Lepocu
OG_17892	ENSLOCG00000017352	1	Lepocu
OG_17894	ENSLOCG00000001124	1	Lepocu
OG_17895	ENSLOCG00000010397	1	Lepocu
OG_17898	ENSLOCG00000010909	2	Gnathostomata
OG_17898	ENSLOCG00000016791	2	Gnathostomata
OG_1789	ENSLOCG00000012379	5	Vertebrata
OG_1789	ENSLOCG00000013982	5	Vertebrata
OG_1789	ENSLOCG00000008293	5	Vertebrata
OG_1789	ENSLOCG00000014688	5	Vertebrata
OG_1789	ENSLOCG00000013979	5	Vertebrata
OG_17900	ENSLOCG00000007318	2	Osteichthyes
OG_17900	ENSLOCG00000013814	2	Osteichthyes
OG_17903	ENSLOCG00000010355	1	Lepocu
OG_17907	ENSLOCG00000000653	1	Lepocu
OG_17908	ENSLOCG00000004266	1	Lepocu
OG_17912	ENSLOCG00000013168	1	Lepocu
OG_17913	ENSLOCG00000012710	2	Vertebrata
OG_17913	ENSLOCG00000008435	2	Vertebrata
OG_17914	ENSLOCG00000016619	4	Vertebrata
OG_17914	ENSLOCG00000001588	4	Vertebrata
OG_17914	ENSLOCG00000014057	4	Vertebrata
OG_17914	ENSLOCG00000014320	4	Vertebrata
OG_17916	ENSLOCG00000011787	2	Gnathostomata
OG_17916	ENSLOCG00000014604	2	Gnathostomata
OG_17918	ENSLOCG00000000895	4	Vertebrata
OG_17918	ENSLOCG00000010235	4	Vertebrata
OG_17918	ENSLOCG00000006511	4	Vertebrata
OG_17918	ENSLOCG00000006609	4	Vertebrata
OG_17921.2	ENSLOCG00000012043	1	Lepocu
OG_17923	ENSLOCG00000007851	2	Gnathostomata
OG_17923	ENSLOCG00000001140	2	Gnathostomata
OG_17925	ENSLOCG00000011582	1	Lepocu
OG_17926	ENSLOCG00000002926	1	Lepocu
OG_17927	ENSLOCG00000015019	2	Vertebrata
OG_17927	ENSLOCG00000009157	2	Vertebrata
OG_17929	ENSLOCG00000006788	1	Lepocu
OG_1792	ENSLOCG00000000768	1	Lepocu
OG_17930	ENSLOCG00000003207	1	Lepocu
OG_17933	ENSLOCG00000016232	2	Gnathostomata
OG_17933	ENSLOCG00000003912	2	Gnathostomata
OG_17936	ENSLOCG00000009361	1	Lepocu
OG_17942	ENSLOCG00000005637	1	Lepocu
OG_17943	ENSLOCG00000015484	2	Vertebrata
OG_17943	ENSLOCG00000013641	2	Vertebrata
OG_17945	ENSLOCG00000002780	2	Gnathostomata
OG_17945	ENSLOCG00000001821	2	Gnathostomata
OG_17946	ENSLOCG00000009226	3	Gnathostomata
OG_17946	ENSLOCG00000005796	3	Gnathostomata
OG_17946	ENSLOCG00000014305	3	Gnathostomata
OG_17948	ENSLOCG00000016235	2	Vertebrata
OG_17948	ENSLOCG00000003758	2	Vertebrata
OG_17949	ENSLOCG00000012637	1	Lepocu
OG_17950	ENSLOCG00000002302	1	Lepocu
OG_17951	ENSLOCG00000004027	1	Lepocu
OG_17953	ENSLOCG00000016389	1	Lepocu
OG_17954	ENSLOCG00000007095	1	Lepocu
OG_17955	ENSLOCG00000015405	1	Lepocu
OG_17958	ENSLOCG00000011221	3	Gnathostomata
OG_17958	ENSLOCG00000004571	3	Gnathostomata
OG_17958	ENSLOCG00000001762	3	Gnathostomata
OG_1795	ENSLOCG00000008112	1	Lepocu
OG_17964	ENSLOCG00000015850	1	Lepocu
OG_17965	ENSLOCG00000000388	1	Lepocu
OG_17968	ENSLOCG00000014623	2	Gnathostomata
OG_17968	ENSLOCG00000016197	2	Gnathostomata
OG_17970	ENSLOCG00000005368	1	Lepocu
OG_17972	ENSLOCG00000008833	1	Lepocu
OG_17973	ENSLOCG00000004848	1	Lepocu
OG_17975	ENSLOCG00000004939	1	Lepocu
OG_1797	ENSLOCG00000008859	1	Lepocu
OG_17983	ENSLOCG00000010033	1	Lepocu
OG_17989	ENSLOCG00000016577	1	Lepocu
OG_1798	ENSLOCG00000008337	1	Lepocu
OG_17990	ENSLOCG00000011143	2	Osteichthyes
OG_17990	ENSLOCG00000011138	2	Osteichthyes
OG_17991	ENSLOCG00000012117	1	Lepocu
OG_17992	ENSLOCG00000017993	3	Gnathostomata
OG_17992	ENSLOCG00000018278	3	Gnathostomata
OG_17992	ENSLOCG00000018279	3	Gnathostomata
OG_17993	ENSLOCG00000011531	2	Gnathostomata
OG_17993	ENSLOCG00000011560	2	Gnathostomata
OG_17994	ENSLOCG00000012908	1	Lepocu
OG_1799	ENSLOCG00000013797	1	Lepocu
OG_17	ENSLOCG00000014035	1	Lepocu
OG_18001	ENSLOCG00000005880	1	Lepocu
OG_18004	ENSLOCG00000004038	1	Lepocu
OG_18005	ENSLOCG00000004839	2	Gnathostomata
OG_18005	ENSLOCG00000006870	2	Gnathostomata
OG_18006	ENSLOCG00000011816	1	Lepocu
OG_18007	ENSLOCG00000011089	2	Vertebrata
OG_18007	ENSLOCG00000012737	2	Vertebrata
OG_18009	ENSLOCG00000013224	1	Lepocu
OG_18011	ENSLOCG00000008419	1	Lepocu
OG_18013	ENSLOCG00000009447	1	Lepocu
OG_18015	ENSLOCG00000007025	1	Lepocu
OG_18016	ENSLOCG00000013631	1	Lepocu
OG_18018	ENSLOCG00000015463	2	Gnathostomata
OG_18018	ENSLOCG00000014458	2	Gnathostomata
OG_1801	ENSLOCG00000006775	3	Vertebrata
OG_1801	ENSLOCG00000006490	3	Vertebrata
OG_1801	ENSLOCG00000006730	3	Vertebrata
OG_18023	ENSLOCG00000013698	1	Lepocu
OG_18024	ENSLOCG00000001840	1	Lepocu
OG_18025	ENSLOCG00000000878	1	Lepocu
OG_18028	ENSLOCG00000016316	2	Vertebrata
OG_18028	ENSLOCG00000009065	2	Vertebrata
OG_1802	ENSLOCG00000009764	1	Lepocu
OG_18035	ENSLOCG00000012292	1	Lepocu
OG_18036	ENSLOCG00000001791	2	Vertebrata
OG_18036	ENSLOCG00000011121	2	Vertebrata
OG_1803	ENSLOCG00000016473	1	Lepocu
OG_18040	ENSLOCG00000017847	1	Lepocu
OG_18041	ENSLOCG00000013126	1	Lepocu
OG_18042	ENSLOCG00000018121	1	Lepocu
OG_18043	ENSLOCG00000001448	1	Lepocu
OG_18044	ENSLOCG00000004338	1	Lepocu
OG_18049	ENSLOCG00000009390	1	Lepocu
OG_1804	ENSLOCG00000004328	1	Lepocu
OG_18050	ENSLOCG00000004541	1	Lepocu
OG_18053	ENSLOCG00000013887	1	Lepocu
OG_18057	ENSLOCG00000007771	1	Lepocu
OG_1805	ENSLOCG00000011867	2	Gnathostomata
OG_1805	ENSLOCG00000015753	2	Gnathostomata
OG_18063	ENSLOCG00000015150	2	Vertebrata
OG_18063	ENSLOCG00000004732	2	Vertebrata
OG_18064	ENSLOCG00000000533	2	Lepocu
OG_18064	ENSLOCG00000011638	2	Lepocu
OG_18067	ENSLOCG00000012991	4	Vertebrata
OG_18067	ENSLOCG00000014865	4	Vertebrata
OG_18067	ENSLOCG00000009374	4	Vertebrata
OG_18067	ENSLOCG00000010240	4	Vertebrata
OG_18070	ENSLOCG00000003546	2	Actinopterygii
OG_18070	ENSLOCG00000002910	2	Actinopterygii
OG_18072	ENSLOCG00000015820	2	Vertebrata
OG_18072	ENSLOCG00000015821	2	Vertebrata
OG_18073	ENSLOCG00000009391	1	Lepocu
OG_18077	ENSLOCG00000016359	1	Lepocu
OG_18078	ENSLOCG00000012608	2	Vertebrata
OG_18078	ENSLOCG00000006787	2	Vertebrata
OG_1807	ENSLOCG00000007029	2	Gnathostomata
OG_1807	ENSLOCG00000002436	2	Gnathostomata
OG_18080	ENSLOCG00000001889	1	Lepocu
OG_18083	ENSLOCG00000006179	1	Lepocu
OG_18087	ENSLOCG00000002852	1	Lepocu
OG_18093	ENSLOCG00000016630	2	Vertebrata
OG_18093	ENSLOCG00000014189	2	Vertebrata
OG_18094	ENSLOCG00000015703	1	Lepocu
OG_18098	ENSLOCG00000009189	1	Lepocu
OG_1809	ENSLOCG00000009636	1	Lepocu
OG_180	ENSLOCG00000007784	2	Gnathostomata
OG_180	ENSLOCG00000007797	2	Gnathostomata
OG_18107	ENSLOCG00000004740	1	Lepocu
OG_18113	ENSLOCG00000014486	1	Lepocu
OG_18115	ENSLOCG00000000383	2	Lepocu
OG_18115	ENSLOCG00000007535	2	Lepocu
OG_1811	ENSLOCG00000007719	2	Gnathostomata
OG_1811	ENSLOCG00000013022	2	Gnathostomata
OG_18122	ENSLOCG00000010001	1	Lepocu
OG_18124	ENSLOCG00000003763	6	Vertebrata
OG_18124	ENSLOCG00000007272	6	Vertebrata
OG_18124	ENSLOCG00000002189	6	Vertebrata
OG_18124	ENSLOCG00000007286	6	Vertebrata
OG_18124	ENSLOCG00000009229	6	Vertebrata
OG_18124	ENSLOCG00000002216	6	Vertebrata
OG_18125	ENSLOCG00000011351	1	Lepocu
OG_18126	ENSLOCG00000015983	1	Lepocu
OG_18128	ENSLOCG00000004509	2	Gnathostomata
OG_18128	ENSLOCG00000015606	2	Gnathostomata
OG_18129	ENSLOCG00000001621	3	Vertebrata
OG_18129	ENSLOCG00000009629	3	Vertebrata
OG_18129	ENSLOCG00000014912	3	Vertebrata
OG_18130	ENSLOCG00000003518	2	Vertebrata
OG_18130	ENSLOCG00000006440	2	Vertebrata
OG_18140	ENSLOCG00000012127	1	Lepocu
OG_18141	ENSLOCG00000009573	1	Lepocu
OG_18142	ENSLOCG00000005818	1	Lepocu
OG_18144	ENSLOCG00000010108	1	Lepocu
OG_18145	ENSLOCG00000003119	1	Lepocu
OG_18146	ENSLOCG00000002798	1	Lepocu
OG_18148	ENSLOCG00000006652	1	Lepocu
OG_18149	ENSLOCG00000011005	1	Lepocu
OG_1814	ENSLOCG00000016206	1	Lepocu
OG_18152	ENSLOCG00000016355	1	Lepocu
OG_18154	ENSLOCG00000014992	1	Lepocu
OG_18156	ENSLOCG00000014929	1	Lepocu
OG_1815	ENSLOCG00000016532	2	Vertebrata
OG_1815	ENSLOCG00000004946	2	Vertebrata
OG_18162	ENSLOCG00000006059	1	Lepocu
OG_18164	ENSLOCG00000006185	2	Osteichthyes
OG_18164	ENSLOCG00000006634	2	Osteichthyes
OG_18166	ENSLOCG00000010234	2	Gnathostomata
OG_18166	ENSLOCG00000007672	2	Gnathostomata
OG_18168	ENSLOCG00000001930	1	Lepocu
OG_18169	ENSLOCG00000004816	3	Vertebrata
OG_18169	ENSLOCG00000002718	3	Vertebrata
OG_18169	ENSLOCG00000002070	3	Vertebrata
OG_1816	ENSLOCG00000007718	1	Lepocu
OG_18170	ENSLOCG00000008943	1	Lepocu
OG_18174	ENSLOCG00000008870	2	Gnathostomata
OG_18174	ENSLOCG00000008569	2	Gnathostomata
OG_18175	ENSLOCG00000013305	1	Lepocu
OG_18177	ENSLOCG00000009707	1	Lepocu
OG_18178.1	ENSLOCG00000016850	1	Lepocu
OG_1817	ENSLOCG00000004786	1	Lepocu
OG_18180	ENSLOCG00000005314	2	Gnathostomata
OG_18180	ENSLOCG00000015070	2	Gnathostomata
OG_18181	ENSLOCG00000005786	2	Vertebrata
OG_18181	ENSLOCG00000015010	2	Vertebrata
OG_18182	ENSLOCG00000003110	1	Lepocu
OG_18184	ENSLOCG00000007823	1	Lepocu
OG_18185	ENSLOCG00000015172	1	Lepocu
OG_18186	ENSLOCG00000017074	2	Vertebrata
OG_18186	ENSLOCG00000009615	2	Vertebrata
OG_18188	ENSLOCG00000017874	3	Gnathostomata
OG_18188	ENSLOCG00000017484	3	Gnathostomata
OG_18188	ENSLOCG00000017803	3	Gnathostomata
OG_1818	ENSLOCG00000000796	1	Lepocu
OG_18190	ENSLOCG00000003352	1	Lepocu
OG_18191	ENSLOCG00000003276	1	Lepocu
OG_18192	ENSLOCG00000015749	1	Lepocu
OG_18197	ENSLOCG00000004372	1	Lepocu
OG_1819	ENSLOCG00000018238	1	Lepocu
OG_18202	ENSLOCG00000012319	1	Lepocu
OG_18203	ENSLOCG00000008512	1	Lepocu
OG_18205	ENSLOCG00000001640	1	Lepocu
OG_18207	ENSLOCG00000014404	1	Lepocu
OG_18208	ENSLOCG00000007786	1	Lepocu
OG_18209	ENSLOCG00000006391	1	Lepocu
OG_18213	ENSLOCG00000006811	2	Vertebrata
OG_18213	ENSLOCG00000003744	2	Vertebrata
OG_18216	ENSLOCG00000005506	1	Lepocu
OG_18220	ENSLOCG00000001067	3	Vertebrata
OG_18220	ENSLOCG00000010832	3	Vertebrata
OG_18220	ENSLOCG00000014739	3	Vertebrata
OG_18221	ENSLOCG00000013556	2	Gnathostomata
OG_18221	ENSLOCG00000012431	2	Gnathostomata
OG_18222	ENSLOCG00000014949	4	Gnathostomata
OG_18222	ENSLOCG00000004613	4	Gnathostomata
OG_18222	ENSLOCG00000008825	4	Gnathostomata
OG_18222	ENSLOCG00000010420	4	Gnathostomata
OG_18223	ENSLOCG00000004597	1	Lepocu
OG_18226	ENSLOCG00000003193	2	Gnathostomata
OG_18226	ENSLOCG00000012504	2	Gnathostomata
OG_18228	ENSLOCG00000014655	3	Vertebrata
OG_18228	ENSLOCG00000015272	3	Vertebrata
OG_18228	ENSLOCG00000011417	3	Vertebrata
OG_1822	ENSLOCG00000009428	1	Lepocu
OG_18231	ENSLOCG00000016184	1	Lepocu
OG_18237	ENSLOCG00000009169	1	Lepocu
OG_1823	ENSLOCG00000016171	1	Lepocu
OG_18240	ENSLOCG00000001869	1	Lepocu
OG_18244	ENSLOCG00000001073	1	Lepocu
OG_18245	ENSLOCG00000012527	1	Lepocu
OG_18246	ENSLOCG00000011070	1	Lepocu
OG_18248	ENSLOCG00000013154	1	Lepocu
OG_18249	ENSLOCG00000000700	1	Lepocu
OG_18250	ENSLOCG00000016523	1	Lepocu
OG_18251	ENSLOCG00000008121	2	Vertebrata
OG_18251	ENSLOCG00000009993	2	Vertebrata
OG_18252	ENSLOCG00000015024	1	Lepocu
OG_18256	ENSLOCG00000009595	1	Lepocu
OG_18257	ENSLOCG00000009824	1	Lepocu
OG_18258	ENSLOCG00000006397	1	Lepocu
OG_18259	ENSLOCG00000005846	1	Lepocu
OG_1825	ENSLOCG00000018102	5	Vertebrata
OG_1825	ENSLOCG00000010558	5	Vertebrata
OG_1825	ENSLOCG00000003076	5	Vertebrata
OG_1825	ENSLOCG00000017962	5	Vertebrata
OG_1825	ENSLOCG00000017952	5	Vertebrata
OG_18260	ENSLOCG00000003628	2	Vertebrata
OG_18260	ENSLOCG00000004088	2	Vertebrata
OG_18262	ENSLOCG00000006145	1	Lepocu
OG_18263	ENSLOCG00000018289	2	Gnathostomata
OG_18263	ENSLOCG00000016937	2	Gnathostomata
OG_18264	ENSLOCG00000002944	1	Lepocu
OG_18267	ENSLOCG00000002126	1	Lepocu
OG_18268	ENSLOCG00000006534	1	Lepocu
OG_1826	ENSLOCG00000005948	1	Lepocu
OG_18275	ENSLOCG00000014056	2	Gnathostomata
OG_18275	ENSLOCG00000007437	2	Gnathostomata
OG_18277	ENSLOCG00000013781	1	Lepocu
OG_1827	ENSLOCG00000013958	1	Lepocu
OG_18280	ENSLOCG00000015119	2	Vertebrata
OG_18280	ENSLOCG00000004234	2	Vertebrata
OG_18281	ENSLOCG00000006628	2	Gnathostomata
OG_18281	ENSLOCG00000007842	2	Gnathostomata
OG_18282	ENSLOCG00000014704	3	Gnathostomata
OG_18282	ENSLOCG00000017610	3	Gnathostomata
OG_18282	ENSLOCG00000016400	3	Gnathostomata
OG_18283	ENSLOCG00000001998	1	Lepocu
OG_18284	ENSLOCG00000001669	2	Vertebrata
OG_18284	ENSLOCG00000009293	2	Vertebrata
OG_18286	ENSLOCG00000013252	1	Lepocu
OG_18288	ENSLOCG00000003149	1	Lepocu
OG_1828	ENSLOCG00000013944	21	Deuterostomia
OG_1828	ENSLOCG00000006149	21	Deuterostomia
OG_1828	ENSLOCG00000003673	21	Deuterostomia
OG_1828	ENSLOCG00000008044	21	Deuterostomia
OG_1828	ENSLOCG00000008055	21	Deuterostomia
OG_1828	ENSLOCG00000005563	21	Deuterostomia
OG_1828	ENSLOCG00000017184	21	Deuterostomia
OG_1828	ENSLOCG00000017190	21	Deuterostomia
OG_1828	ENSLOCG00000014391	21	Deuterostomia
OG_1828	ENSLOCG00000013953	21	Deuterostomia
OG_1828	ENSLOCG00000013935	21	Deuterostomia
OG_1828	ENSLOCG00000011970	21	Deuterostomia
OG_1828	ENSLOCG00000013002	21	Deuterostomia
OG_1828	ENSLOCG00000013947	21	Deuterostomia
OG_1828	ENSLOCG00000012110	21	Deuterostomia
OG_1828	ENSLOCG00000012957	21	Deuterostomia
OG_1828	ENSLOCG00000014455	21	Deuterostomia
OG_1828	ENSLOCG00000011456	21	Deuterostomia
OG_1828	ENSLOCG00000001456	21	Deuterostomia
OG_1828	ENSLOCG00000001472	21	Deuterostomia
OG_1828	ENSLOCG00000000726	21	Deuterostomia
OG_18291	ENSLOCG00000012342	1	Lepocu
OG_18293	ENSLOCG00000017133	1	Lepocu
OG_18295	ENSLOCG00000005454	2	Vertebrata
OG_18295	ENSLOCG00000014944	2	Vertebrata
OG_18297	ENSLOCG00000003956	1	Lepocu
OG_18299	ENSLOCG00000009377	1	Lepocu
OG_1829	ENSLOCG00000011171	1	Lepocu
OG_182	ENSLOCG00000005347	1	Lepocu
OG_18300	ENSLOCG00000005438	5	Vertebrata
OG_18300	ENSLOCG00000001427	5	Vertebrata
OG_18300	ENSLOCG00000015203	5	Vertebrata
OG_18300	ENSLOCG00000005399	5	Vertebrata
OG_18300	ENSLOCG00000013673	5	Vertebrata
OG_18301	ENSLOCG00000008942	2	Vertebrata
OG_18301	ENSLOCG00000005413	2	Vertebrata
OG_18302	ENSLOCG00000011271	1	Lepocu
OG_18305	ENSLOCG00000013405	1	Lepocu
OG_18308	ENSLOCG00000001157	1	Lepocu
OG_1830	ENSLOCG00000008847	1	Lepocu
OG_18313	ENSLOCG00000005995	1	Lepocu
OG_18314	ENSLOCG00000015922	3	Vertebrata
OG_18314	ENSLOCG00000009580	3	Vertebrata
OG_18314	ENSLOCG00000009572	3	Vertebrata
OG_18316	ENSLOCG00000003577	1	Lepocu
OG_18317	ENSLOCG00000006255	3	Vertebrata
OG_18317	ENSLOCG00000007091	3	Vertebrata
OG_18317	ENSLOCG00000002700	3	Vertebrata
OG_18318	ENSLOCG00000007952	1	Lepocu
OG_1831	ENSLOCG00000010755	2	Vertebrata
OG_1831	ENSLOCG00000003769	2	Vertebrata
OG_18322	ENSLOCG00000008461	2	Gnathostomata
OG_18322	ENSLOCG00000004130	2	Gnathostomata
OG_18324	ENSLOCG00000007366	3	Vertebrata
OG_18324	ENSLOCG00000013637	3	Vertebrata
OG_18324	ENSLOCG00000007162	3	Vertebrata
OG_18326	ENSLOCG00000000469	1	Lepocu
OG_18327	ENSLOCG00000008211	1	Lepocu
OG_18329	ENSLOCG00000008976	1	Lepocu
OG_1832.1	ENSLOCG00000013366	1	Lepocu
OG_1832.6	ENSLOCG00000013366	1	Lepocu
